Author Name,Title,Year,Citations
FRANCISCO J. RODRIGUEZ-SEDANO,"Fostering STEAM through challenge‐based learning, robotics, and physical devices: A systematic mapping literature review",2021,152
FRANCISCO J. RODRIGUEZ-SEDANO,May I teach you? Students' behavior when lectured by robotic vs. human teachers,2018,119
FRANCISCO J. RODRIGUEZ-SEDANO,RoboSTEAM Project Systematic Mapping: Challenge Based Learning and Robotics,2020,66
FRANCISCO J. RODRIGUEZ-SEDANO,Promoting Computational Thinking in K-12 students by applying unplugged methods and robotics,2017,38
FRANCISCO J. RODRIGUEZ-SEDANO,Exchanging challenge based learning experiences in the context of RoboSTEAM Erasmus+ project,2020,31
FRANCISCO J. RODRIGUEZ-SEDANO,Adaption of RoboSTEAM project to the pandemic situation,2020,27
FRANCISCO J. RODRIGUEZ-SEDANO,Systematic literature review of realistic simulators applied in educational robotics context,2021,25
FRANCISCO J. RODRIGUEZ-SEDANO,Evaluation of teamwork competence acquisition by using CTMTC methodology and learning analytics techniques,2016,23
FRANCISCO J. RODRIGUEZ-SEDANO,Analysing the Computational Competences Acquired by K-12 Students When Lectured by Robotic and Human Teachers,2017,22
FRANCISCO J. RODRIGUEZ-SEDANO,A Learning Analytics tool for the analysis of students’ Telegram messages in the context of teamwork virtual activities,2020,20
FRANCISCO J. RODRIGUEZ-SEDANO,"Extraction, Processing and Visualization of Peer Assessment Data in Moodle",2020,18
FRANCISCO J. RODRIGUEZ-SEDANO,Assessing the individual acquisition of teamwork competence by exploring students’ instant messaging tools use: the WhatsApp case study,2021,16
FRANCISCO J. RODRIGUEZ-SEDANO,Analysing the attitude of students towards robots when lectured on programming by robotic or human teachers,2016,15
FRANCISCO J. RODRIGUEZ-SEDANO,Analyzing students’ WhatsApp messages to evaluate the individual acquisition of teamwork competence,2019,12
FRANCISCO J. RODRIGUEZ-SEDANO,"TEEM’19 Proceedings of the Seventh International Conference on Technological Ecosystems for Enhancing Multiculturality (Leon, Spain, October 16th-18th, 2019)",2019,12
FRANCISCO J. RODRIGUEZ-SEDANO,Your Teammate Just Sent You a New Message! The Effects of Using Telegram on Individual Acquisition of Teamwork Competence.,2021,11
FRANCISCO J. RODRIGUEZ-SEDANO,Model for evaluating student performance through their interaction with version control systems,2018,10
FRANCISCO J. RODRIGUEZ-SEDANO,WhatsApp or Telegram. Which is the Best Instant Messaging Tool for the Interaction in Teamwork?,2021,9
FRANCISCO J. RODRIGUEZ-SEDANO,Trends in library collection circulation in Spanish universities: The case of the University of León,2016,9
FRANCISCO J. RODRIGUEZ-SEDANO,The Digital Twin Paradigm Applied to Soil Quality Assessment: A Systematic Literature Review,2023,8
FRANCISCO J. RODRIGUEZ-SEDANO,Design and evaluation of a graphical user interface for facilitating expert knowledge transfer: a teleoperation case study,2019,8
FRANCISCO J. RODRIGUEZ-SEDANO,Measuring teamwork competence development in a multidisciplinary project based learning environment,2018,8
