Author Name,Title,Year,Citations
Filip Š‎kola,EEG-based BCI and video games: a progress report,2018,209
Filip Š‎kola,"Virtual reality with 360-video storytelling in cultural heritage: Study of presence, engagement, and immersion",2020,98
Filip Š‎kola,Progressive training for motor imagery brain-computer interfaces using gamification and virtual reality embodiment,2019,83
Filip Š‎kola,Embodied VR environment facilitates motor imagery brain–computer interface training,2018,66
Filip Š‎kola,Examining User Experiences in a Mobile Augmented Reality Tourist Guide,2016,58
Filip Š‎kola,Examining the effect of body ownership in immersive virtual and augmented reality environments,2016,36
Filip Š‎kola,Investigating the effect of user profile during training for BCI-based games,2017,14
Filip Š‎kola,Examining and enhancing the illusory touch perception in virtual reality using non-invasive brain stimulation,2019,13
Filip Š‎kola,Study of full-body virtual embodiment using noninvasive brain stimulation and imaging,2021,8
Filip Š‎kola,Virtual Reality Embodiment in Motor Imagery Brain–Computer Interface Training,2022,3
Filip Š‎kola,BCIManager: A library for development of brain-computer interfacing applications in Unity,2021,3
Filip Š‎kola,Investigating body transfer illusion from human to monkey body,2018,3
Filip Š‎kola,Augmenting the rubber hand illusion,2015,3
Filip Š‎kola,Reducing brain-computer interaction training time with embodied virtual avatar,2022,1
Filip Š‎kola,An Investigation of the Rubber Hand Illusion for Virtual and Augmented Reality,N/A,1
Filip Š‎kola,Assessing User Experience and Cognitive Workload in Virtual Reality Digital Storytelling,2024,0
Filip Š‎kola,Enhancing Localization Performance with Extended Funneling Vibrotactile Feedback,2023,0
Filip Š‎kola,Perceptions and Challenges of Implementing XR Technologies in Education: A Survey-Based Study,2023,0
Filip Š‎kola,Do 3D Visual Illusions Work for Immersive Virtual Environments?,2021,0
Filip Š‎kola,Human to Monkey Body Transfer Illusion,2019,0
Filip Š‎kola,Embodied virtual reality environment for motor imagery brain-computer interface training,N/A,0
Pao Siangliulue,Toward collaborative ideation at scale: Leveraging ideas from others to generate more creative and diverse ideas,2015,133
Pao Siangliulue,Predicting mode of transport from iphone accelerometer data,2008,125
Pao Siangliulue,Providing timely examples improves the quantity and quality of generated ideas,2015,110
Pao Siangliulue,IdeaHound: improving large-scale collaborative ideation with crowd-powered real-time semantic modeling,2016,105
Pao Siangliulue,Semantically far inspirations considered harmful? accounting for cognitive states in collaborative ideation,2017,56
Pao Siangliulue,"Critter: Augmenting creative work with dynamic checklists, automated quality assurance, and contextual reviewer feedback",2019,19
Pao Siangliulue,Ask Me or Tell Me? Enhancing the Effectiveness of Crowdsourced Design Feedback,2021,13
Pao Siangliulue,Beyond summarization: Designing ai support for real-world expository writing tasks,2023,11
Pao Siangliulue,The semantic reader project: Augmenting scholarly documents through ai-powered interactive reading interfaces,2023,9
Pao Siangliulue,"Mixtape: Mixed-initiative team action plan creation through semi-structured notes, automatic task generation, and task classification",2020,7
