Author Name,Title,Year,Citations
Niall L. Williams,Pettingzoo: Gym for multi-agent reinforcement learning,2021,243
Niall L. Williams,ARC: Alignment-based Redirection Controller for Redirected Walking in Complex Environments,2021,51
Niall L. Williams,"Estimation of rotation gain thresholds considering fov, gender, and distractors",2019,49
Niall L. Williams,Redirected walking in static and dynamic scenes using visibility polygons,2021,36
Niall L. Williams,Generating emotive gaits for virtual agents using affect-based autoregression,2020,12
Niall L. Williams,Augmenting physics education with haptic and visual feedback,2020,9
Niall L. Williams,ENI: Quantifying environment compatibility for natural walking in virtual reality,2022,8
Niall L. Williams,Pettingzoo: gym for multi-agent reinforcement learning (2020),2020,6
Niall L. Williams,Estimation of rotation gain thresholds for redirected walking considering FOV and gender,2019,5
Niall L. Williams,The impact of haptic and visual feedback on teaching,2020,2
Niall L. Williams,A Framework for Active Haptic Guidance Using Robotic Haptic Proxies,2023,1
Niall L. Williams,Robust redirected walking in the wild,2022,1
Niall L. Williams,Redirection Using Alignment,2021,1
Niall L. Williams,Perceptual Thresholds for Radial Optic Flow Distortion in Near-Eye Stereoscopic Displays,2024,0
Niall L. Williams,Natural Walking Interfaces to Improve Immersive Training in Virtual Reality,2023,0
Haipeng Mi,RoboTable: a tabletop framework for tangible interaction with robots in a mixed reality,2009,45
Haipeng Mi,LIME: LIquid MEtal Interfaces for Non-Rigid Interaction,2016,30
Haipeng Mi,Design for children’s playful learning with robots,2017,22
Haipeng Mi,“which country are you from?” a cross-cultural study on greeting interaction design for social robots,2018,21
Haipeng Mi,Hats: interact using height-adjustable tangibles in tabletop interfaces,2011,20
Haipeng Mi,RoboTable2: a novel programming environment using physical robots on a tabletop platform,2011,18
Haipeng Mi,Tactile compass: Enabling visually impaired people to follow a path with continuous directional feedback,2021,15
Haipeng Mi,Novel interaction techniques by combining hand and foot gestures on tabletop environments,2011,15
Haipeng Mi,Keep the phone in your pocket: Enabling smartphone operation with an imu ring for visually impaired people,2020,14
Haipeng Mi,“roboquin”: A mannequin robot with natural humanoid movements,2018,13
Haipeng Mi,Robotable: an infrastructure for intuitive interaction with mobile robots in a mixed-reality environment,2012,13
Haipeng Mi,RoboStory: A tabletop mixed reality framework for children’s role play storytelling,2010,12
Haipeng Mi,Twistblocks: Pluggable and twistable modular tui for armature interaction in 3d design,2018,10
Haipeng Mi,"Tangible user interface: origins, development, and future trends",2018,10
Haipeng Mi,ViviPaint: Creating Dynamic Painting with a Thermochromic Toolkit,2022,9
Haipeng Mi,Lasershoes: Low-cost ground surface detection using laser speckle imaging,2023,8
Haipeng Mi,milliMorph--Fluid-Driven Thin Film Shape-Change Materials for Interaction Design,2019,8
Haipeng Mi,Designing a musical robot for Chinese bamboo flute performance,2019,8
Haipeng Mi,Towards deploying the wireless charging robots in smart environments,2018,8
Haipeng Mi,A novel compact varactor-tunable PIFA antenna for ISDB-T application,2007,8
Haipeng Mi,Swarm Robots in Education: A Review of Challenges and Opportunities,2020,7
Haipeng Mi,Pebbles: User-configurable device network for robot navigation,2013,7
