Author Name,Title,Year,Citations
Xiaohang Tang,Patat: Human-ai collaborative qualitative coding with explainable interactive rule synthesis,2023,26
Xiaohang Tang,Using trajectory compression rate to predict changes in cybersickness in virtual reality games,2021,19
Xiaohang Tang,Understanding the effects of hand design on embodiment in virtual reality,2023,13
Xiaohang Tang,Myopic Bike and Say Hi: Games for Empathizing with The Myopic,2021,6
Xiaohang Tang,GesPlayer: Using Augmented Gestures to Empower Video Players,2022,4
Xiaohang Tang,How Virtual Body Continuity with Different Hand Representations Influence on User Perceptions and Task Performance,2022,4
Xiaohang Tang,Can Word Sense Distribution Detect Semantic Changes of Words?,2023,3
Xiaohang Tang,Learning Dynamic Contextualised Word Embeddings via Template-based Temporal Adaptation,2023,1
Xiaohang Tang,VizPI: A Real-Time Visualization Tool for Enhancing Peer Instruction in Large-Scale Programming Lectures,2023,0
Xiaohang Tang,GesMessages: Using Mid-air Gestures to Manage Notifications,2023,0
Kai Wang,Body cyberization by spatial augmented reality for reaching unreachable world,2017,27
Kai Wang,Supporting trembling hand typing using optical see-through mixed reality,2017,20
Kai Wang,A typing assist system considering involuntary hand tremor,2016,7
Kai Wang,Stabilizing graphically extended hand for hand tremors,2018,6
Kai Wang,Construction of educational resources and design of learning activities in facilitating museum education,2019,5
Kai Wang,Research on Current Situation and Trend of Robot Education in Japan,2017,2
Kai Wang,An input-assist system considering non-periodic involuntary hand movements,2015,2
Kai Wang,视障儿童的亲子类共游玩具设计研究(Research on the Design of Parent-child Co-travel Toys for Visually Impaired Children),2011,2
Kai Wang,Supporting Tremor Rehabilitation Using Optical See-Through Augmented Reality Technology,2023,1
Kai Wang,A Virtual Technology Aiding for Hand-Impaired Persons,2018,1
Kai Wang,Development of CDIO-Based SPOC Model in Facilitating Learning Instructional Design,2018,1
Kai Wang,Construction and application of foreign language teaching aid system based on knowledge visualization,2017,1
Kai Wang,日本机器人教育的发展现状和趋势,2017,1
Kai Wang,一种帕金森患者行走辅具(A Walking Aid for Parkinson‘s Patients),2023,0
Kai Wang,Online Learning Mouse for Students with Hand Disabilities,2021,0
Kai Wang,Design of Walking Aids for Parkinson’s Patients,2021,0
Kai Wang,"Research on the Design of Early Childhood Teaching Aids Based on Immersive Experience,",2021,0
Kai Wang,Feasibility of an Augmented Reality Rehabilitation Training System for Patients with Tremor,2021,0
Kai Wang,炒锅(Frying Pan),2020,0
Kai Wang,水龙头 (Faucet),2020,0
Kai Wang,充气床(Inflatable Bed),2020,0
Kai Wang,一种液压半剪式抓斗(A Hydraulic Semi-shear grapple),2020,0
Kai Wang,基于增强现实的适老化交互设计研究(Augmented Reality for Hand Tremor),2020,0
Kai Wang,长凳(Long Bench),2020,0
Kai Wang,粉笔夹(Chalk holder),2020,0
Kai Wang,Augmented Reality for Stabilizing Hand Tremors,2018,0
Kai Wang,Stabilizing Graphically Extended Body for Hand Tremor--Steady ExtendedHand--,2017,0
Kai Wang,日本机器人教育的发展现状和趋势,2017,0
Kai Wang,基于感性需求的理性设计研究——老年人触屏手机设计研究,2012,0
Kai Wang,生态时代下高校设计学的教育绩效评价标准研究——以通用设计课程为例(The Research on the Evaluation Criterion of Educational Performance in Universities Design under the Ecological …,2011,0
Kai Wang,一种辅助帕金森患者吞咽的穿戴设备(A wearable device to assist Parkinson‘s patients with swallowing),N/A,0
Kin-Pou Lie,Two-handed input using a PDA and a mouse,2000,74
Kin-Pou Lie,Hierarchical acquisition of visual specificity in spatial contextual cueing,2015,1
Kin-Pou Lie,Location learning in Chinese versus English menu selection,2003,1
Kin-Pou Lie,Cascaded acquisition of spatial contextual cueing,2023,0
Kin-Pou Lie,Device for playback of multimedia files,2017,0
Kin-Pou Lie,Does orthography influence location learning of menu-driven computer interfaces?,2013,0
Kin-Pou Lie,멀티미디어 파일의 재생용 디바이스 [Device for playback of multimedia files],2012,0
Kin-Pou Lie,用于回放多媒体文件的设备 [Device for playback of multimedia files],2008,0
Chandra Tungathurthi,Facial recognition using eigenfaces by PCA,2009,74
Chandra Tungathurthi,IMPACT OF IMAGE RESIZING FACTOR IN FACE RECOGNITION SYSTEM USING PCA,2011,1
John Paul Vargheese,Persuasive Strategies for Encouraging Social Interaction for Older Adults,2016,33
John Paul Vargheese,Exploring susceptibility measures to persuasion,2020,15
John Paul Vargheese,Persuasive Dialogue for Older Adults: Promoting and Encouraging Social Interaction,2013,14
John Paul Vargheese,Cameras as cultural probes in requirements gathering—Exploring their potential in supporting the design of assistive technology,2011,7
John Paul Vargheese,Constructing social media knowledge graphs with social scientists,2016,2
John Paul Vargheese,A Dynamic Persuasive Dialogue Model for Encouraging Social Interaction for Older Adults,2013,2
John Paul Vargheese,A Quantitative Field Study of a Persuasive Security Technology in the Wild,2022,1
John Paul Vargheese,Evaluating Perceived Effectiveness of Persuasive Strategies for Encouraging Social Interaction,2014,1
John Paul Vargheese,Workshop on Persuasive AI,2023,0
John Paul Vargheese,How can Persuasion Reduce User Cyber Security Vulnerabilities?,2018,0
John Paul Vargheese,Helping Social Scientists to Collect and Understand Social Media Data,2016,0
John Paul Vargheese,Increasing transparency of recommender systems for type 1 diabetes patients,2016,0
John Paul Vargheese,Persuasive strategies for encouraging social interaction amongst older adults,2015,0
John Paul Vargheese,Enhancing Voice Interaction by Providing Visual Feedback for an Assistive Robot,2011,0
John Paul Vargheese,Exploring the relationship between listener receptivity and the source of music recommendations,N/A,0
Jozef Legény,Navigating in virtual worlds using a self-paced SSVEP-based Brain-Computer Interface with integrated stimulation and real-time feedback,2011,41
Jozef Legény,Toward contextual ssvep-based bci controller: Smart activation of stimuli and control weighting,2013,28
Jozef Legény,Introducing the use of model-based evolutionary algorithms for EEG-based motor imagery classification,2012,6
Jozef Legény,Dual-Frequency SSVEP Stimulation Using a Stereoscopic Display,2014,0
Md Riyadh,One-handed bend interactions with deformable smartphones,2015,50
Md Riyadh,GAN-BElectra: Enhanced multi-class sentiment analysis with limited labeled data,2022,6
Md Riyadh,Towards multi-class sentiment analysis with limited labeled data,2021,6
Md Riyadh,Efficient algorithm for automated rescue boats,2012,5
Md Riyadh,Exploring tapping with thumb input for flexible tablets,2014,4
Md Riyadh,"Information and Communication Technology in Migration: A Framework for Applications, Customization, and Research",2022,2
Md Riyadh,Towards Automatic Evaluation of NLG Tasks Using Conversational Large Language Models,2023,1
Md Riyadh,Towards Emotion Cause Generation in Natural Language Processing using Deep Learning,2022,1
Md Riyadh,Human Emotion and Sentiment in Natural Language Understanding and Generation using Large Language Models with Limited to No Labeled Data,2023,0
Md Riyadh,Enhancing Social Ties Through Manual Player Matchmaking in Online Multiplayer Games,2020,0
Md Riyadh,Exploring Swiping with Thumb Input on Flexible Tablets,2015,0
Md Riyadh,Exploring Thumb Input on Flexible Tablets,2014,0
Halim Cagri Ates,Immersive simulation of visual impairments using a wearable see-through display,2015,74
Halim Cagri Ates,MARRS: Multimodal Reference Resolution System,2023,1
Halim Cagri Ates,ReALM: Reference Resolution As Language Modeling,2024,0
Halim Cagri Ates,Expanding the Vocabulary of Multitouch Input using Magnetic Fingerprints,2015,0
Ntwa Katule,A family health app: Engaging children to manage wellness of adults,2016,39
Ntwa Katule,Leveraging intermediated interactions to support utilization of persuasive personal health informatics,2016,35
Ntwa Katule,Utilization of personal health informatics through intermediary users,2018,1
Ahmed Elsharkawy,Lipreading architecture based on multiple convolutional neural networks for sentence-level visual speech recognition,2021,22
Ahmed Elsharkawy,How to interact with a fully autonomous vehicle: Naturalistic ways for drivers to intervene in the vehicle system while performing non-driving related tasks,2021,14
Ahmed Elsharkawy,A UWB-driven self-actuated projector platform for interactive augmented reality applications,2021,13
Ahmed Elsharkawy,A UWB-based lighter-than-air indoor robot for user-centered interactive applications,2022,6
Ahmed Elsharkawy,Gaze-head input: Examining potential interaction with immediate experience sampling in an autonomous vehicle,2020,6
Ahmed Elsharkawy,LAIDR: A robotics research platform for entertainment applications,2020,4
Ahmed Elsharkawy,Tracking feasibility of UWB positioning system for lighter-than-air indoor robot navigation,2021,3
Ahmed Elsharkawy,A Haptic Augmented Virtuality System for Immersive VR Plant Training.,2017,3
Ahmed Elsharkawy,"24/7 elderly guard robot: Emergency detecting, reacting, and reporting",2021,2
Ahmed Elsharkawy,Human–Robot Labeling Framework to Construct Multitype Real-World Datasets,2022,1
Ahmed Elsharkawy,Build a real-time flight control algorithm for the lighter than air indoor robot using px4 autopilots support from uav toolbox,2021,1
Ahmed Elsharkawy,An affordable indoor reference positioning system for lighter-than-air robot navigation,2021,0
Ahmed Elsharkawy,"Busy Hands, Busy Minds: How In-Vehicle Behaviors Affect Drivers' Choice of Interaction Input",2021,0
Yoo Young Lee,Factors of trust in data reuse,2019,32
Yoo Young Lee,Building positive learning experiences through pedagogical research guide design,2018,22
Yoo Young Lee,Innovative Data-Driven Methods to Improve Digital User Experience,2016,4
Yoo Young Lee,Using wikidata to provide visibility to women in STEM,2020,3
Yoo Young Lee,Pedagogical v. Pathfinder: Reimagining course & research guides for student success,2017,3
Yoo Young Lee,Bringing the Canadian Archive of Women in STEM to Wikidata: How Wikidata can be used in an archival context,2020,2
