Author Name,Title,Year,Citations
Felix Tener,Driving from a distance: challenges and guidelines for autonomous vehicle teleoperation interfaces,2022,27
Felix Tener,Investigating intervention road scenarios for teleoperation of autonomous vehicles,2023,2
Felix Tener,Design of a High-Level Guidance User Interface for Teleoperation of Autonomous Vehicles,2023,0
Felix Tener,Toward the Design of a Tele-assistance User Interface for Autonomous Vehicles.,2023,0
Devata Anekar,Smart college system using iot ble beacons,2017,7
Devata Anekar,Security metric for object oriented class design-result analysis,2013,6
Devata Anekar,Software Defect Prediction: A Survey with Machine Learning Approach,2020,5
Devata Anekar,Online Banking Security System Using OTP Encoded in QR-Code,2015,3
Devata Anekar,Multi-Agent System for Detecting and Blocking SQL Injection,2013,2
Devata Anekar,A System to Detect and Block SQL Injection with the help of Multi Agent System using Artificial Neural Network,2013,2
Devata Anekar,"Prof. AN Bhute, SQL Injection Detection and Prevention Mechanism using Positive Tainting and Syntax Aware Evaluation",2012,2
Devata Anekar,Exploring emotion and sentiment landscape of depression: A multimodal analysis approach,2023,1
Devata Anekar,HCI-ML Work In Wellbeing of Mental Health and Pilot Study to Detect Depression and Anxiety among Students during COVID,2021,1
Devata Anekar,Effect of MindSearch Intervention Application Based on HCI Design Principles for Depression and Anxiety among Youth,2024,0
Devata Anekar,IoT Based Air Quality Prediction using SVM and  Random Forest,2022,0
Devata Anekar,Detection of Fake Account on Social Media,2022,0
Devata Anekar,Detection of Fake Account on Social Media- Twitter,2022,0
Devata Anekar,Stock Price / Chart Pattern Recognition and Suggestion with Neural Network,2022,0
Devata Anekar,Psychotherapist Chatbot–a Literature Review,2022,0
Devata Anekar,Text Summarization Framework using advance machine learning algorithms,2020,0
Devata Anekar,Text Summarization Framework using TFIDF and Cosine Similarity approach,2020,0
Devata Anekar,Software Defect Prediction: A Survey with Machine Learning Approach,2020,0
Devata Anekar,GIS In Electrical Distribution Network System,2019,0
Devata Anekar,Smart Anti-Theft System for Vehicle Security,2018,0
Devata Anekar,Social Media Assist Bot,2018,0
Devata Anekar,Automated Toll Fee Collection and Crime Detection,2017,0
Devata Anekar,DDOS Attack Detection and Multivariate Correlation Analysis and Clustering,2016,0
Devata Anekar,Dynamic Visualization Using Parallel Multicore System and HPC,2016,0
Devata Anekar,Finding accessibility and interaction vulnerability of Rational rose class design using design metrics,2013,0
Devata Anekar,Detection And Prevention Tool (DPTS) For SQL Injection Attacks,2012,0
Devata Anekar,SIDP-SQL Injection Detector and Preventer,2012,0
Devata Anekar,Farmer’s Assistant using AI Voice Bot,N/A,0
Yang Yue,Synthetic data approach for classification and regression,2018,12
Yang Yue,Collaboration in global software development: An investigation on research trends and evolution,2019,8
Yang Yue,Off to a Good Start: Dynamic Contribution Patterns and Technical Success in an OSS Newcomer’s Early Career,2022,7
Yang Yue,Ideology in open source development,2021,1
Yang Yue,An Iterative Model for Predicting Film Attendance,2017,1
Yang Yue,Towards An Empirical Theory of Ideologies in the Open Source Software Movement,2023,0
Blake Sawyer,"Form, function and performances in a musical instrument MAKErs camp",2013,15
