Author Name,Title,Year,Citations
Gaoping Huang,Adaptutar: An adaptive tutoring system for machine tasks in augmented reality,2021,45
Gaoping Huang,Vipo: Spatial-visual programming with functions for robot-IoT workflows,2020,31
Gaoping Huang,Controlling the transition of bright and dark states via scanning dressing field,2013,28
Gaoping Huang,BlueSky: crowd-powered uniform sampling of idea spaces,2017,21
Gaoping Huang,Opening fluorescence and four-wave mixing via dual electromagnetically induced transparency windows,2012,15
Gaoping Huang,Task design for crowdsourcing complex cognitive skills,2021,6
Gaoping Huang,Comparison of two two-photon dressed rules in multi-wave mixing,2014,4
Gaoping Huang,Evidence of Autler–Townes splitting in fluorescence and six-wave mixing with multi-electromagnetically induced transparency,2013,3
Gaoping Huang,Density control of dressed four-wave mixing and super-fluorescence,2013,2
Gaoping Huang,Adaptive Tutoring System for Machine Tasks in Augmented Reality,2022,1
Gaoping Huang,Observations of Autler-Townes spatial splitting of four-wave mixing image,2013,1
Gaoping Huang,ImpersonatAR: Using Embodied Authoring and Evaluation to Prototype Multi-Scenario Use cases for Augmented Reality Applications,2024,0
Gaoping Huang,Towards an Exploratory Visual Analytics System for Griefer Identification in MOBA Games,2023,0
Gaoping Huang,Efficient Human-Machine Work Transfer Through Latent Structure Decomposition,2021,0
sriramprakash s,STRESS DETECTION IN WORKING PEOPLE,2017,157
Terry Costantino,CAVEAT exemplar: Participatory design in a non-profit volunteer organisation,1998,78
Terry Costantino,"Participatory design and web 2.0: the case of PIPWatch, the collaborative privacy toolbar",2008,24
Terry Costantino,Screen time for children,2014,14
Terry Costantino,Exploring participation in the design of public library e-services,2014,13
Terry Costantino,Participatory design of public library e-services,2014,8
Terry Costantino,Issues of Participation: A Framework for Choices and Compromises,2014,5
Terry Costantino,"The PIPWatch toolbar: Combining PIPEDA, PETs and market forces through social navigation to enhance privacy protection and compliance",2008,5
Terry Costantino,Understanding the Information Research Process of Experienced Online Information Researchers to Inform Development of a Scholars Portal,2009,3
Terry Costantino,Interactive demonstration of PIPWatch: the collaborative privacy enhancing and accountability toolbar,2008,3
Terry Costantino,How does your public library support democracy?,2012,2
Terry Costantino,PIPWatch Toolbar,2010,2
Terry Costantino,Danica Jojich: Armed to Be Allowed,1992,0
Terry Costantino,Valediction,1991,0
Terry Costantino,The politics of PD: Workshop Submission,N/A,0
Matthew Cook,Real-time radiometric compensation for optical see-through head-mounted displays,2016,60
Matthew Cook,Immersive telepresence and remote collaboration using mobile and wearable devices,2019,58
Matthew Cook,My hands? Importance of personalised virtual hands in a neurorehabilitation scenario,2021,25
Matthew Cook,Preaching voxels: An alternative approach to mixed reality,2019,14
Matthew Cook,Enabling Real-Time Shared Environments on Mobile Head-Mounted Displays,2017,0
Protiva Rahman,Evaluating interactive data systems,2020,64
Protiva Rahman,ICARUS: minimizing human effort in iterative data completion,2018,27
Protiva Rahman,Prediction of antibiotic susceptibility for urinary tract infection in a hospital setting,2020,24
Protiva Rahman,Amplifying domain expertise in clinical data pipelines,2020,12
Protiva Rahman,Transformer: a database-driven approach to generating forms for constrained interaction,2019,8
Protiva Rahman,Systems approach to integrating preclinical apolipoprotein E-Knockout investigations reveals novel etiologic pathways and master atherosclerosis network in humans,2022,6
Protiva Rahman,Penicillin allergy and association with ciprofloxacin coverage in community-onset urinary tract infection,2018,6
Protiva Rahman,Exploratory Visualizations of Rules for Validation of Expert Decisions,2018,6
Protiva Rahman,Clinical and genomic predictors of brain metastases (BM) in non-small cell lung cancer (NSCLC): An AACR Project GENIE analysis.,2021,2
Protiva Rahman,Prediction of Effectiveness and Toxicities of Immune Checkpoint Inhibitors Using Real-World Patient Data,2024,1
Protiva Rahman,Accelerated curation of checkpoint inhibitor-induced colitis cases from electronic health records,2023,1
Protiva Rahman,Aggregation and Contextualization of Murine Investigations Improves Discovery of Significant Human Atherosclerotic Cardiovascular Disease Associations,2024,0
Protiva Rahman,Overcoming barriers in academic-industry partnerships to improve predictive modeling in immuno-oncology.,2022,0
Protiva Rahman,Semi-Automated Data Curation from Biomedical Literature,2022,0
Protiva Rahman,2208. Development and Evaluation of Predictive Models for Estimating Infection Susceptibility to Empiric Treatment Regimens Among Patients with Pneumonia in Intensive Care Units,2019,0
Sebastián Marichal,Ceta: designing mixed-reality tangible interaction to enhance mathematical learning,2017,43
Sebastián Marichal,Building blocks of mathematical learning: Virtual and tangible manipulatives lead to different strategies in number composition,2019,34
Sebastián Marichal,Learning maths with a tangible user interface: Lessons learned through participatory design with children with visual impairments and their educators,2022,20
Sebastián Marichal,A tangible math game for visually impaired children,2019,16
Sebastián Marichal,Designing interfaces for children with motor impairments: an ethnographic approach,2010,9
Sebastián Marichal,LETSmath,2018,8
Sebastián Marichal,One-shot evaluation of the control interface of a robotic arm by non-experts,2016,7
Sebastián Marichal,"CETA: open, affordable and portable mixed-reality environment for low-cost tablets",2017,6
Sebastián Marichal,Auditory and haptic feedback to train basic mathematical skills of children with visual impairments,2023,5
Sebastián Marichal,"An interdisciplinary design of an interactive cultural heritage visit for in-situ, mixed reality and affective experiences",2022,5
Sebastián Marichal,A multi-object grasp technique for placement of objects in virtual reality,2022,4
Sebastián Marichal,Hand-as-a-prop: using the hand as a haptic proxy for manipulation in virtual reality,2023,0
Sebastián Marichal,"Informe final del proyecto: CETA, expandiendo las posibilidades de la interacción tangible en escuelas",2023,0
Sebastián Marichal,Auditory and haptic feedback to train basic mathematical skills of children with visual impairments,2023,0
Sebastián Marichal,A multi-object grasp technique for placement of objects in virtual reality,2022,0
Sebastián Marichal,"An interdisciplinary design of an interactive cultural heritage visit for in-situ, mixed reality and affective experiences",2022,0
Sebastián Marichal,Exploring through prototyping embodied interaction design developing systems for mathematics learning for children with visual impairments and without,2020,0
Sebastián Marichal,Educación Tangible. Nuevas formas de interacción para el aprendizaje,2017,0
Sebastián Marichal,"CETA: open, affordable and portable mixed-reality environment for low-cost tablets",2017,0
Sebastián Marichal,CETA: designing mixed-reality tangible interaction to enhance mathematical learning,2017,0
Sebastián Marichal,One-shot evaluation of the control interface of a robotic arm by non-experts,2016,0
Sebastián Marichal,Exploring through prototyping embodied interaction design,N/A,0
Sebastián Marichal,SNARC Effect: Approximate Number System and Spatial Representation,N/A,0
Annika Hupfeld,Laying the table for HCI: uncovering ecologies of domestic food consumption,2012,43
Annika Hupfeld,Leisure-based reading and the place of e-books in everyday life,2013,41
Annika Hupfeld,Books as a social technology,2014,20
Annika Hupfeld,Snap-snap T-shirt: posture awareness through playful and somaesthetic experience,2020,12
Annika Hupfeld,Satisfying a conversation with materials for dynamic fabrics,2019,10
Annika Hupfeld,Wearing Digital Shimmers: A fashion-centric approach to wearable technology,2019,9
Annika Hupfeld,Alternative Presents for Dynamic Fabric,2020,8
Annika Hupfeld,Getting Something for Nothing?: A User-Centric Perspective on Loyalty Card Schemes,2017,8
Annika Hupfeld,I am Not an Object: Reframing 3D Body Scanning for Co-Design,2020,6
Marie-Louise Wagner,"Technology Comprehension—Combining computing, design, and societal reflection as a national subject",2019,38
Marie-Louise Wagner,"Widening the scope of fablearn research: Integrating computational thinking, design and making",2019,30
Marie-Louise Wagner,Technology comprehension: Scaling making into a national discipline,2018,22
Marie-Louise Wagner,What FabLearn talks about when talking about reflection—A systematic literature review,2021,21
Marie-Louise Wagner,Digital design literacy in k-9 education: experiences from pioneer teachers,2021,19
Marie-Louise Wagner,Teknologiforståelsens rationale: På vej mod computationel empowerment i den danske grundskole,2020,13
Marie-Louise Wagner,"Line Have Musaeus, Marianne Graves Petersen, and Niels Olof Bouvin. 2019. Widening the scope of FabLearn Research: Integrating Computational Thinking, Design and Making",N/A,7
Marie-Louise Wagner,Scaling digital design literacy in K-9 education through the fellowship program,2021,5
Marie-Louise Wagner,Digital myndiggørelse i den danske grundskole,2020,2
Marie-Louise Wagner,Participatory Design Sprints-Employing PD Principles in a Condensed Format,2024,0
Marie-Louise Wagner,Deconstructing Identity: Empowering Student Diversity Through Critical Literacy for Enhanced Transitions,2024,0
