Author Name,Title,Year,Citations
Nathalie Bressa,What's the situation with situated visualization? A survey and perspectives on situatedness,2021,80
Nathalie Bressa,Sketching and ideation activities for situated visualization design,2019,40
Nathalie Bressa,Reflections on teaching a mandatory hci course to computer science undergraduates,2019,9
Nathalie Bressa,Data Every Day: Designing and Living with Personal Situated Visualizations,2022,8
Nathalie Bressa,Common Objects for Programming Workshops in Non-Formal Learning Contexts,2023,1
Nathalie Bressa,"Young People's Digital Skills Practices in Non-formal Learning Contexts: observations, interviews, co-design.",2023,1
Nathalie Bressa,"Children’s digital skills acquisition in non-formal educational contexts: Pedagogical practices, learning, and inclusion opportunities in coding and robotics workshops",2023,1
Nathalie Bressa,Data In Situ: a Design Approach for Situated Visualization,2021,1
Nathalie Bressa,Are Conferences Sus?: Fostering Conversations on the Sustainability of HCI Conferences Through Data Physicalization,2024,0
Nathalie Bressa,Making a Book Cover with Data.,2023,0
Nathalie Bressa,"Young People’s Digital Skills Practices in Non-formal Learning Contexts:: observations, interviews, co-design.(Deliverable 6.2)",2022,0
Nathalie Bressa,Children’s digital skills acquisition in non-formal educational contexts: the role of facilitators’ technological imaginaries and teaching practices,2022,0
Nathalie Bressa,Discussing Feminist Thinking as an Exemplar for Ethical Reflection in the Tech Classroom,2021,0
Nathalie Bressa,Sketching for Immersive Analytics with Situated Visualizations,2019,0
Constantin Kleinbeck,Beyond replication: Augmenting social behaviors in multi-user virtual realities,2018,87
Constantin Kleinbeck,A location-based VR museum,2018,26
Constantin Kleinbeck,[poster] social augmentations in multi-user virtual reality: A virtual museum experience,2017,11
Constantin Kleinbeck,A mixed reality guidance system for blind and visually impaired people,2022,9
Constantin Kleinbeck,Indoor synthetic data generation: A systematic review,2024,3
Constantin Kleinbeck,ARTFM: Augmented Reality Visualization of Tool Functionality Manuals in Operating Rooms,2022,3
Constantin Kleinbeck,Magnifying augmented mirrors for accurate alignment tasks,2023,1
Constantin Kleinbeck,A Framework for Location‐Based VR Applications,N/A,1
Constantin Kleinbeck,MR-Sense: A Mixed Reality Environment Search Assistant for Blind and Visually Impaired People,2024,0
Constantin Kleinbeck,Adaptive Volumetric Anatomy Visualization in VR with Tangible Control,2023,0
Constantin Kleinbeck,Injured avatars: the impact of embodied anatomies and virtual injuries on well-being and performance,2023,0
Constantin Kleinbeck,2017 IEEE International Symposium on Mixed and Augmented Reality Adjunct Proceedings,N/A,0
Constantin Kleinbeck,A Virtual Museum Experience,N/A,0
Jessica Schwarz,Towards a dynamic selection and configuration of adaptation strategies in augmented cognition,2017,29
Jessica Schwarz,Towards a more holistic view on user state assessment in adaptive human-computer interaction,2014,27
Jessica Schwarz,Multidimensional real-time assessment of user state and performance to trigger dynamic system adaptation,2017,25
Jessica Schwarz,"Validating a"" Real-Time Assessment of Multidimensional User State""(RASMUS) for Adaptive Human-Computer Interaction",2018,16
Jessica Schwarz,Two steps back for one step forward: Revisiting Augmented Cognition principles from a perspective of (social) system theory,2014,10
Jessica Schwarz,Multifaktorielle Echtzeitdiagnose des Nutzerzustands in adaptiver Mensch-Maschine-Interaktion,2019,7
Jessica Schwarz,Evaluation of Diagnostic Rules for Real-Time Assessment of Mental Workload Within a Dynamic Adaptation Framework,2019,6
Jessica Schwarz,Adaptive Automation als sozialer Akteur: Anforderungen an die Gestaltung aus psychologischer und systemtheoretischer Sicht,2014,5
Jessica Schwarz,Benutzerzustandserfassung zur Regelung Kognitiver Assistenz an Bord von Marineschiffen,2013,5
Jessica Schwarz,Test-Retest Stability of EEG and Eye Tracking Metrics as Indicators of Variations in User State—An Analysis at a Group and an Individual Level,2017,4
Jessica Schwarz,Vom passiven Werkzeug zum sozialen Akteur: Ansatz einer ganzheitlicheren Betrachtung adaptiver automatisierter Systeme,2014,3
Jessica Schwarz,Evaluation of a Touch-based User Interface for a Naval Command & Control System,2011,1
Jessica Schwarz,Entscheidungsleitern als Gestaltungsgrundlage für Benutzungsoberflächen eines Marine-Einsatzsystems,2010,1
Jessica Schwarz,Makro-Ergonomische Unterstützung in Operationszentralen der Deutschen Marine,2010,1
Jessica Schwarz,Makro-Ergonomische Unterstützung in Operationszentralen der Deutschen,2015,0
Jessica Schwarz,Design of a touch-based user interface for naval command and control and comparison with a current onboard system in a scenario-based usability test,2012,0
Jessica Schwarz,Vergleichende Evaluation von drei alternativen Interaktionskonzepten für ein Marine-Einsatzsystem,2010,0
Jessica Schwarz,Zusammenhang zwischen objektiver und wahrgenommener Verkehrsdichte,2008,0
Hitesh Nidhi Sharma,Disaster mitigation and preparedness using linked open data,2013,43
Hitesh Nidhi Sharma,A framework supporting selecting space to make place in spatial mixed reality play,2017,27
Hitesh Nidhi Sharma,Designing future disaster response team wearables from a grounding in practice,2018,18
Hitesh Nidhi Sharma,Evaluating display modalities using a mixed reality game,2016,17
Hitesh Nidhi Sharma,An activity theory analysis of search & rescue collective sensemaking and planning practices,2021,15
Hitesh Nidhi Sharma,Linked data in disaster mitigation and preparedness,2011,15
Hitesh Nidhi Sharma,Designing to split attention in a mixed reality game,2015,5
Hitesh Nidhi Sharma,Evaluating Mobile Displays Using a Mixed Reality Game,2016,0
Hitesh Nidhi Sharma,Ontology Development for the Communication of Disaster Management Systems,2012,0
Varsha  K   Patil,Face detection and recognition using Raspberry Pi,2016,86
Varsha  K   Patil,IoT Based Real Time Soil Nutrients Detection,2021,14
Varsha  K   Patil,Traditional Indian education values and new national education policy adopted by India,2023,10
Varsha  K   Patil,From face detection to emotion recognition on the framework of Raspberry pi and galvanic skin response sensor for visual and physiological biosignals,2023,7
Varsha  K   Patil,Smart parking system using the raspberry Pi and android,2017,7
Varsha  K   Patil,Emotion linked aiot based cognitive home automation system with sensovisual method,2021,5
Varsha  K   Patil,"How can emotions be classified with ecg sensors, ai techniques and iot setup?",2022,3
Varsha  K   Patil,Deep Learning and Binary Representational Image Approach for Malware Detection,2023,2
Varsha  K   Patil,Comparison of Image Compression Techniques: Huffman and DCT,2014,2
Varsha  K   Patil,Real Time Emotion Recognition with AD8232 ECG Sensor for Classwise Performance Evaluation of Machine Learning Methods,2023,1
Varsha  K   Patil,QR Code-Based Pedagogy for Laboratory Resource Management in Indian Higher Education Institutes,2023,1
Varsha  K   Patil,Real Time Virtual Piano Using Hand Gesture,2018,1
Varsha  K   Patil,Removing Object's Shadow with Shadow Removal Percentage.,2012,1
Varsha  K   Patil,Framework for Arrhythmia Identification using Real Time ECG Signals,2023,0
Varsha  K   Patil,Conceptional review of the Content-based Image retrieval,2023,0
Varsha  K   Patil,"Comparative Approach for Face Detection in Python, OpenCV and Hardware",2023,0
Varsha  K   Patil,The Impact of COVID-19 Outbreak on the Digital Teaching and Learning Process in Indian Higher Education Institutions,2022,0
Varsha  K   Patil,Real-Time Convolution Neural Network for Emotion Classification,2022,0
Varsha  K   Patil,"Theory, Practical Concepts, Strategies and Methods for Emotion Recognition",2022,0
Varsha  K   Patil,Computer Vision-Based Smart Agriculture Storage with Quality and Quantity Analysis and Recipe Suggestion,2022,0
Varsha  K   Patil,A study of nowcast of Indian Monsoon rainfall over Mumbai using Rainymotion,2020,0
Varsha  K   Patil,Implementation of Water quality monitoring system using Zigbee      link: http://www.ierjournal.org/pupload/NCIET-2020/97-100-converted.pdf,2020,0
Varsha  K   Patil,Image and audio transfer through laser      .    ( Link1 : https://sersc.org/journals/index.php/IJFGCN/article/view/5646   )  (link2:https://www.researchgate.net/publication …,2020,0
Varsha  K   Patil,Image Processing  Based Toll Automation Technique Using ANPR  (  DOI 10.29042/2019-4926-4930)  /   Link  : http://helix.dnares.in/2019/07/01/image-processing-based-toll …,2019,0
Varsha  K   Patil,"""Tone Generation using PIC18F microcontroller""    link  : https://www.jetir.org/view?paper=JETIR1906D83   and    link2 :jetir DOI : http://doi.one/10.1729/Journal.21964",2019,0
Varsha  K   Patil,"FARMING ROBOT WITH PLANT HEALTH  INDICATION   ( http://doi.one/10.1729/Journal.21962)  link http://www.jetir.org/papers/JETIR1906046.pdf   ""Farming Robot With Plant Health …",2019,0
Varsha  K   Patil,IPv4 to IPv6 transition mechanism using tunneling techniques   ( links :  https://ijrar.org/viewfull.php?&p_id=IJRAR19K2755) or  http://www.ijrar.org/IJRAR19K2755.pdf,2019,0
Varsha  K   Patil,PLC based smart city    (   Link : https://www.ijrdt.org/upload/4581168-PLC%20based%20smart%20city..pdf ),2017,0
Varsha  K   Patil,Environment monitoring and detecting System using  Rasberry-pi      (Link:https://www.researchgate.net/publication …,2017,0
Varsha  K   Patil,Single Wave AC Power Controller     Link:https://www.researchgate.net/publication/323426568_Single_Wave_AC_Power_Controller,2017,0
Varsha  K   Patil,Electricity Theft Detection and High Alert System Using GSM Module,2017,0
Varsha  K   Patil,"Automatic Farm Irrigation System using GSM Techniques”,    LinK :https://www.ijsrd.com/articles/IJSRDV5I41575.pdf",2017,0
Varsha  K   Patil,Real Time Virtual Piano Using Hand Gesture   link( https://www.researchgate.net/publication/323426512_Real_Time_Virtual_Piano_Using_Hand_Gesture),2017,0
Varsha  K   Patil,Pulmonary Edema (Non-Cardiogenic) and Acute Respiratory Distress Syndrome Secondary to Amniotic Fluid Embolism Syndrome Following Preterm Delivery of Intrauterine Fetal Death …,2016,0
Varsha  K   Patil,Implementation of Embedded Webserver on Beagle Bone Black for Industrial Controlling and Monitoring,2016,0
Varsha  K   Patil,"“Smart Ecofriendly Bus”,",2016,0
Varsha  K   Patil,License Plate Detection System for Parking in Mall,2016,0
Varsha  K   Patil,Detection of Bone cancer using Image processing”,2016,0
Varsha  K   Patil,Implementation of Embedded Webserver on Beagle Bone Black for Industrial Controllingand Monitoring  LINK :https://www.researchgate.net/publication …,2016,0
Varsha  K   Patil,"Algorithms of Distance, color & Shape Detection for 2-D Images”, LINKS:(https://www.researchgate.net/publication/323425523_Algorithms_of_Distance_color_Shape_Detection_for_2 …",2016,0
Varsha  K   Patil,Office Chat Using ZigBee (http://www.ijaerd.com/index.php/IJAERD/article/view/856),2015,0
Varsha  K   Patil,"Automated mobility for visually impaired people”,",2015,0
Varsha  K   Patil,Touch Panel Based Modern Restaurnts Automisation System,2015,0
Varsha  K   Patil,Simulink and System Generator Blockset for FPGA Implementation of the Digital Modulation Schemes,2014,0
Varsha  K   Patil,Object Detection and Recognition by Image Parsing using Matlab Wavelet Technique,2013,0
