Author Name,Title,Year,Citations
Mina Fallah,Self-management education through mHealth: review of strategies and structures,2018,49
Mina Fallah,A medication reminder mobile app: does it work for different age ranges,2017,30
Mina Fallah,Systematic review of data mining applications in patient-centered mobile-based information systems,2017,22
Mina Fallah,Self-management education through mHealth: review of strategies and structures. JMIR Mhealth Uhealth. 2018 Oct 19; 6 (10): e10771. doi: 10.2196/10771,N/A,6
Mina Fallah,Self-management education through mHealth: review of strategies and structures. JMIR Mhealth Uhealth. 2018 Oct 19; 6 (10): e10771. 10.2196/10771,N/A,5
Mina Fallah,Design and Evaluation of a Multi User Medication Reminder Mobile App,2016,1
Mina Fallah,Training lay counselors with virtual agents to promote vaccination,2022,0
Mina Fallah,Mobile Devices for Viewing Medical Images: A Review of the Literature,2019,0
Mina Fallah,Data Mining Techniques for Patient-Centered Mobile-Based Information Systems: Applications toward Personalized Care,2016,0
Mina Fallah,The method and device for thermoregulation and optimization of dental material′ s quality and working time,2016,0
Gaurav Agrawal,"Evaluating the accessibility, usability and security of Hospitals websites: An exploratory study",2017,37
Gaurav Agrawal,Evaluating Accessibility and usability of airline websites,2019,23
Gaurav Agrawal,"Assessing the usability, accessibility, and mobile readiness of e-government websites: a case study in india",2022,22
Gaurav Agrawal,Evaluating the Quality of Indian School Education boards’ websites using multi criteria decision making models,2018,16
Gaurav Agrawal,Assessing Usability and Accessibility of Indian Tourism Websites for Visually Impaired,2022,7
Gaurav Agrawal,Usability and accessibility-based quality evaluation of Indian airline websites: An MCDM approach,2023,6
Gaurav Agrawal,Accessing the usability and accessibility of Indian higher education institution's websites,2023,1
Gaurav Agrawal,Assessing the accessibility of healthcare websites for disabled users: A case study of COVID-19 pandemic websites,2023,1
Gaurav Agrawal,SYSTEM AND METHOD TO MANAGE SMART KEY OPERATION,2022,0
Gaurav Agrawal,SYSTEM TO CONTROL AND MANAGE A SMART LOCKER,2022,0
Gaurav Agrawal,Readability of Websites for the Novel Coronavirus Disease (COVID-19): A Case Study of India,2022,0
Gaurav Agrawal,SYSTEM AND METHOD FOR EVALUATING USABILITY AND ACCESSIBILITY OF A WEBSITE,2021,0
Gaurav Agrawal,Debit/ATM card security based on chaos function and QR code,2014,0
Saad Hassan,Unpacking the Interdependent Systems of Discrimination: Ableist Bias in NLP Systems through an Intersectional Lens,2021,30
Saad Hassan,An isolated-signing RGBD dataset of 100 American Sign Language signs produced by fluent ASL signers,2020,14
Saad Hassan,Design and Evaluation of Hybrid Search for American Sign Language to English Dictionaries: Making the Most of Imperfect Sign Recognition,2022,10
Saad Hassan,Caption-occlusion severity judgments across live-television genres from deaf and hard-of-hearing viewers,2021,10
Saad Hassan,"Watch It, Don't Imagine It: Creating a Better Caption-Occlusion Metric by Collecting More Ecologically Valid Judgments from DHH Viewers",2022,9
Saad Hassan,Effect of sign-recognition performance on the usability of sign-language dictionary search,2021,9
Saad Hassan,Effect of occlusion on deaf and hard of hearing users’ perception of captioned video quality,2021,6
Saad Hassan,Effect of ranking and precision of results on users’ satisfaction with search-by-video sign-language dictionaries,2020,6
Saad Hassan,Support in the Moment: Benefits and use of video-span selection and search for sign-language video comprehension among ASL learners,2022,4
Saad Hassan,Kahaniyan-designing for acquisition of urdu as a second language,2019,4
Saad Hassan,Exploring the Design Space of Automatically Generated Emotive Captions for Deaf or Hard of Hearing Users,2023,2
Saad Hassan,ASL-Homework-RGBD Dataset: An annotated dataset of 45 fluent and non-fluent signers performing American Sign Language homeworks,2022,2
Saad Hassan,Using BERT Embeddings to Model Word Importance in Conversational Transcripts for Deaf and Hard of Hearing Users,2022,2
Saad Hassan,Sign Spotter: Design and Initial Evaluation of an Automatic Video-Based American Sign Language Dictionary System,2023,1
Saad Hassan,Understanding How Deaf and Hard of Hearing Viewers Visually Explore Captioned Live TV News,2023,1
Saad Hassan,Modeling Word Importance in Conversational Transcripts: Toward improved live captioning for Deaf and hard of hearing viewers,2023,1
Saad Hassan,Designing and experimentally evaluating a video-based American Sign Language look-up system,2022,1
Saad Hassan,Understanding ASL Learners’ Preferences for a Sign Language Recording and Automatic Feedback System to Support Self-Study,2022,1
Saad Hassan,Caption Royale: Exploring the Design Space of Affective Captions from the Perspective of Deaf and Hard-of-Hearing Individuals,2024,0
