Author Name,Title,Year,Citations
Anders Green,Social and collaborative aspects of interaction with a service robot,2003,407
Anders Green,Investigating spatial relationships in human-robot interaction,2006,280
Anders Green,Applying the Wizard-of-Oz framework to cooperative service discovery and configuration,2004,151
Anders Green,Involving users in the design of a mobile office robot,2004,105
Anders Green,User centered design for intelligent service robots,2000,81
Anders Green,Evaluating extrovert and introvert behaviour of a domestic robot—a video study,2008,61
Anders Green,Evaluating the robot personality and verbal behavior of domestic robots using video-based studies,2011,58
Anders Green,Designing for learnability in human-robot communication,2003,54
Anders Green,Report on evaluation of the robot trolley,2010,45
Anders Green,Task-oriented Dialogue for CERO: a User-centered Approach,2001,30
Anders Green,Integrating miscommunication analysis in natural language interface design for a service robot,2006,26
Anders Green,Making a case for spatial prompting in human-robot communication,2006,23
Anders Green,Developing a ContextualizedMultimodal Corpus for Human-Robot Interaction.,2006,23
Anders Green,Designing and Evaluating Human-Robot Communication: Informing Design through Analysis of User Interaction,2009,14
Anders Green,What's in the gap? Interaction transitions that make HRI work,2006,14
Anders Green,Measuring up as an intelligent robot–on the use of high-fidelity simulations for human-robot interaction research,2006,14
Anders Green,C-roids: Life-like characters for situated natural language user interfaces,2001,14
Anders Green,Cooperative design of a robotic shopping trolley,2009,11
Anders Green,Involving users in the design of a mobile office robot,2003,7
Anders Green,Evaluation of robot body movements supporting communication: Towards HRI on the move,2011,5
Anders Green,Designing and evaluating human-robot communication,2009,5
Anders Green,Human interaction with intelligent service robots,2000,5
Anders Green,Evaluation of robot body movements supporting communication,2010,4
Anders Green,A case study of remote interdisciplinary designing through video prototypes,2012,3
Anders Green,Towards HRI on the Move with Mixed Initiative,2010,2
Anders Green,Characterising dimensions of use for designing adaptive dialogues for human-robot communication,2007,2
Anders Green,Report on user study on the role of posture and postioning in HRI,2006,2
Anders Green,Usability design for spoken language dialogue,2002,2
Anders Green,Towards a minimal interaction scheme: Initial observations on gesture repertoire and communication strategies,2009,1
Anders Green,The need for a model of contact and perception to support natural interactivity in human-robot communication,2007,1
Anders Green,STUDENTS'PERCEPTION OF FEEDBACK USING PEER REVIEW AS A PEDAGOGICAL METHOD TO INCREASE ACADEMIC WRITING SKILLS IN HIGHER EDUCATION,2019,0
Anders Green,Multimodal communication involving 2D-space movement,2010,0
Anders Green,Team Meetings within Clinical Domains–Exploring the Use of Routines and Technical Support for Communication,2009,0
Anders Green,With a new helper comes new tasks mixed-initiative interaction for robot-assisted shopping,2009,0
Anders Green,Report on User and Stakeholder Requirements: CommRob Project: Deliverable D7. 1,2008,0
Anders Green,Användaranpassad utformning av en” fetch-and-carry”-robot för funktionshindrade i arbetslivet,2001,0
Anders Green,Användaranpassad utformning av en,2001,0
Anders Green,Interactive Acquisition of Terminology Describing Job Applicants in Job Advertisements,1999,0
Anders Green,Involving Users in the Design of a Mobile Office Robot,N/A,0
Anders Green,Usability issues for Human-Robot Spoken Dialogue Interfaces,N/A,0
Anders Green,Improving Human-Robot Communication with Mixed-Initiative and Context-Awareness co-located with Ro-Man 2009,N/A,0
Anders Green,Report on development of dialogue design support features,N/A,0
Anders Green,The Need for a Model of Contact and Perception Feedback in Multimodal Dialogue Systems,N/A,0
Anders Green,User Models Based on Initial Interaction Patterns and Deictic/Ergotic Gestures,N/A,0
Anders Green,Issues in Speech Interface Design for a Personal Office Robot,N/A,0
Anders Green,D7. 1 Report on User and Stakeholder Requirements,N/A,0
