Author Name,Title,Year,Citations
Horia A. Maior,Measuring mental workload variations in office work tasks using fNIRS,2021,69
Horia A. Maior,Measuring the Effect of Think Aloud Protocols on Workload using fNIRS,2014,63
Horia A. Maior,Using fNIRS in usability testing: understanding the effect of web form layout on mental workload,2016,50
Horia A. Maior,Examining the reliability of using fNIRS in realistic HCI settings for spatial and verbal tasks,2015,46
Horia A. Maior,Workload alerts—using physiological measures of mental workload to provide feedback during tasks,2018,33
Horia A. Maior,Exploring machine learning approaches for classifying mental workload using fNIRS data from HCI tasks,2019,30
Horia A. Maior,Continuous detection of workload overload: an fNIRS approach,2014,19
Horia A. Maior,I think I don’t feel sick: Exploring the Relationship Between Cognitive Demand and Cybersickness in Virtual Reality using fNIRS,2023,10
Horia A. Maior,Mental workload as personal data: designing a cognitive activity tracker,2018,10
Horia A. Maior,"A Self-Governing, Decentralized, Extensible Internet of Things To Share Electrical Power Efficiently",2014,8
Horia A. Maior,SIG: Moving from Brain-Computer Interfaces to Personal Cognitive Informatics,2022,7
Horia A. Maior,FNIRS and Neurocinematics,2019,5
Horia A. Maior,How stress affects functional near-infrared spectroscopy (fNIRS) measurements of mental workload,2018,5
Horia A. Maior,A self-governing and decentralized network of smart objects to share electrical power autonomously,2018,4
Horia A. Maior,Directly Evaluating the Cognitive Impact of Search User Interfaces: a Two-Pronged Approach with fNIRS,2013,4
Horia A. Maior,The Future of Cognitive Personal Informatics,2023,3
Horia A. Maior,Understanding the ethical concerns for neurotechnology in the future of work,2022,3
Horia A. Maior,The impact of motion scaling and haptic guidance on operators’ workload and performance in teleoperation,2022,3
Horia A. Maior,Augmented robotic telepresence (ART): A prototype for enhancing remote interaction and participation,2023,2
Horia A. Maior,Brain activity and mental workload associated with artistic practice,2018,1
Horia A. Maior,Measuring mental workload in IIR user studies with fNIRS,2017,1
Horia A. Maior,Exploring the Impact of Verbal-Imagery Cognitive Style on Web Search Behaviour and Mental Workload,2024,0
Horia A. Maior,“They’re not going to do all the tasks we do”: Understanding Trust and Reassurance towards a UV-C Disinfection Robot,2023,0
Horia A. Maior,” They’re not going to do all the tasks we do”: understanding trust and reassurance towards a UV-C disinfection robot,2023,0
Horia A. Maior,""" They’re not going to do all the tasks we do"": Understanding trust and reassurance towards a UV-C disinfection robot",2023,0
Horia A. Maior,UWS Academic Portal,2023,0
Horia A. Maior,Brain activity and mental workload associated with artistic practice,2018,0
Horia A. Maior,Subjective and Objective Methods to Continuously Monitor Workload,2018,0
Horia A. Maior,Real-time physiological measure and feedback of workload,2017,0
Horia A. Maior,The Power of Fear: Exploring the Neural Responses to Horror Scenes in Different Audiovisual Modes,N/A,0
Horia A. Maior,Investigating Mental Load and Distractibility with fNIRS,N/A,0
Horia A. Maior,Detecting variation in mental workload levels within everyday work tasks using fNIRS,N/A,0
Horia A. Maior,Comparing fNIRS and facial thermography for assessing mental workload,N/A,0
Kerwell Liao,Are you ready to lock?,2014,219
Kerwell Liao,Are you ready to lock?,2014,219
Kerwell Liao,""" She'll just grab any device that's closer"" A Study of Everyday Device & Account Sharing in Households",2016,138
Kerwell Liao,Online microsurveys for user experience research,2014,12
