Author Name,Title,Year,Citations
Ahmed Altaher,Using multi-inception CNN for face emotion recognition,2020,21
Ahmed Altaher,Tackling the class imbalanced dermoscopic image classification using data augmentation and GAN,2023,5
Ahmed Altaher,Deep learning technology to recognize american sign language alphabet,2023,5
Ahmed Altaher,Identifying Digital Forensic Frameworks Based on Processes Models,2021,5
Ahmed Altaher,Detection and localization of Goliath grouper using their low-frequency pulse sounds,2023,4
Ahmed Altaher,Covid-19 classification using deep learning two-stage approach,2022,4
Ahmed Altaher,Unified Modelling Language (UML) Effect on the Total Cost of Ownership (TCO) for a Software Development,2021,4
Ahmed Altaher,Multi-Dataset Human Activity Recognition: Leveraging Fusion for Enhanced Performance,2023,0
Ahmed Altaher,Finger Knuckle Print Classification Using Pretrained Vision Models,2023,0
Ahmed Altaher,Deep Learning Technology to Recognize American Sign Language Alphabet Using Mulit-Focus Image Fusion Technique,2023,0
Tessa Eagle,ARMY’s Magic Shop: Understanding the Collaborative Construction of Playful Places in Online Communities,2022,14
Tessa Eagle,"Treatment satisfaction across injectable, infusion, and oral disease-modifying therapies for multiple sclerosis",2017,14
Tessa Eagle,“You Can't Possibly Have ADHD”: Exploring Validation and Tensions around Diagnosis within Unbounded ADHD Social Media Communities,2023,4
Tessa Eagle,Exploring Collective Medical Knowledge and Tensions in Online ADHD Communities,2022,4
Tessa Eagle,Proposing Body Doubling as a Continuum of Space/Time and Mutuality: An Investigation with Neurodivergent Participants,2023,3
Tessa Eagle,""" Money Doesn't Buy You Happiness"": Negative Consequences of Using the Freemium Model for Mental Health Apps",2022,3
Tessa Eagle,A Playful Twist on the Peer Review Process and Methodological Gaslighting,2023,2
Tessa Eagle,“I don’t know what you mean by I am anxious'”: A New Method for Evaluating Conversational Agent Responses to Standardized Mental Health Inputs for Anxiety and Depression,2022,2
Tessa Eagle,“Like Talking to a Person”: User-Perceived Benefits of Mental Health and Wellness Mobile Apps,2021,2
Tessa Eagle,“Caption It in an Accessible Way That Is Also Enjoyable”: Characterizing User-Driven Captioning Practices on TikTok,2024,0
Tessa Eagle,Abstract# 93: Non-invasive neural stimulation: Understanding outcomes as if all the neurophysiology mattered: the case for interoception,2019,0
Amir Hossein Kargaran,Glot500: Scaling multilingual corpora and language models to 500 languages,2023,26
Amir Hossein Kargaran,Wide-AdGraph: Detecting Ad Trackers with a Wide Dependency Chain Graph,2021,8
Amir Hossein Kargaran,GlotLID: Language Identification for Low-Resource Languages,2023,4
Amir Hossein Kargaran,GIRT-Data: Sampling GitHub Issue Report Templates,2023,3
Amir Hossein Kargaran,MenuCraft: Interactive Menu System Design with Large Language Models,2023,3
Amir Hossein Kargaran,Analytical Derivation and Comparison of Alarm Similarity Measures,2021,3
Amir Hossein Kargaran,GlotScript: A Resource and Tool for Low Resource Writing System Identification,2024,1
Amir Hossein Kargaran,GIRT-Model: Automated Generation of Issue Report Templates,2024,0
Amir Hossein Kargaran,Hengam: An Adversarially Trained Transformer for Persian Temporal Tagging,2022,0
Saiful Islam Salim,Strategizing secured image storing and efficient image retrieval through a new cloud framework,2021,12
Saiful Islam Salim,A Low-Cost Urban Search and Rescue Robot for Developing Countries,2019,8
Saiful Islam Salim,Enhancing Fidelity of Quantum Cryptography using Maximally Entangled Qubits,2020,6
Saiful Islam Salim,Towards associating negative experiences and recommendations reported by Hajj pilgrims in a mass-scale survey,2023,4
Saiful Islam Salim,LC-Net: Localized Counting Network for extremely dense crowds,2022,4
Saiful Islam Salim,Human-survey interaction (HSI): A study on integrity of human data collectors in a mass-scale Hajj pilgrimage survey,2021,4
Saiful Islam Salim,Towards simulating non-lane based heterogeneous road traffic of less developed countries using authoritative polygonal GIS map,2020,4
Saiful Islam Salim,Escalating post-disaster rescue missions through ad-hoc victim localization exploiting Wi-Fi networks,2022,2
Saiful Islam Salim,Devising a dust and noise pollution monitoring system for textile industry,2021,1
Saiful Islam Salim,DhakaNet: unstructured vehicle detection using limited computational resources,2021,1
Saiful Islam Salim,Let's Vibrate with Vibration: Augmenting Structural Engineering with Low-Cost Vibration Sensing,2020,1
Saiful Islam Salim,"To Lane or Not to Lane? Comparing On-Road Experiences in Developing and Developed Countries using a New Simulator"" RoadBird""",2020,1
