Author Name,Title,Year,Citations
Jisu Jung,Motion control touch screen method and apparatus,2017,161
Jisu Jung,Method for providing ui and portable apparatus applying the same,2013,92
Jisu Jung,Remote controller,2015,89
Jisu Jung,Supporter for portable terminal,2014,66
Jisu Jung,Method for transmitting content with intuitively displaying content transmission direction and device using the same,2017,51
Jisu Jung,Display screen or portion thereof with animated graphical user interface,2016,35
Jisu Jung,Portable apparatus and screen displaying method thereof,2018,31
Jisu Jung,Examining the frequency and contribution of foods eaten away from home in the diets of 18-to 30-year-old Australians using smartphone dietary assessment (MYMeals): protocol for …,2018,31
Jisu Jung,Apparatus and method for providing user interface,2015,31
Jisu Jung,Foundations for systematic evaluation and benchmarking of a mobile food logger in a large-scale nutrition study,2020,23
Jisu Jung,Device and method for controlling rotation of displayed image,2016,22
Jisu Jung,Portable device and method for providing user interface mode thereof,2018,21
Jisu Jung,Display screen or portion thereof with graphical user interface,2016,21
Jisu Jung,User terminal and method of displaying lock screen thereof,2017,18
Jisu Jung,"Method of providing information regarding application, device for performing the method, and computer readable recording medium having recorded thereon a program for executing …",2013,18
Jisu Jung,The contribution of foods prepared outside the home to the diets of 18-to 30-year-old Australians: the MYMeals study,2021,16
Jisu Jung,Display screen or portion thereof with animated graphical user interface,2016,16
Jisu Jung,A tool to measure young adults’ food intake: Design and development of an Australian database of foods for the eat and track smartphone app,2018,15
Jisu Jung,Display screen or portion thereof with animated graphical user interface,2016,15
Jisu Jung,Display apparatus and control method thereof,2015,15
Jisu Jung,System and method of page sharing by a device,2013,13
Jisu Jung,Supporter for portable terminal,2015,11
Jisu Jung,Portable device and method for controlling brightness of the same,2020,10
Jisu Jung,"Harnessing the"" ambience"" of the mobile-phone lockscreen for ultra-lite logging",2017,10
Jisu Jung,"Method, apparatus, and computer readable recording medium for automatic grouping and management of content in real-time",2019,8
Jisu Jung,Annotation providing method and device,2018,8
Jisu Jung,Portable apparatus and method for sharing content with remote device thereof,2018,5
Jisu Jung,Stamp,2016,5
Jisu Jung,Mobile communication device,2015,4
Jisu Jung,"Method of displaying information in booting, and electronic apparatus and mobile terminal using the same",2018,3
Jisu Jung,Exer-model: A user model for scrutinising long-term models of physical activity from multiple sensors,2019,2
Jisu Jung,"The contribution of foods prepared outside the home to the diets of 18-to 30-year-old Australians: The MYMeals study., 2021, 13, 1761",2021,1
Jisu Jung,Terminal device and method for transceiving data thereof,2014,1
Jisu Jung,The Contribution of Nutrients of Concern to the Diets of 18-to-30-Year-Old Australians from Food Prepared Outside Home Differs by Food Outlet Types: The MYMeals Cross-Sectional …,2022,0
Jisu Jung,Terminal device and method for transceiving data thereof,2016,0
Jisu Jung,FIT: Lock-screen Ultra-lite Logging an Important Food Target,2016,0
Jisu Jung,확대 채널에서 확대율이 열전달과 마찰계수에 미치는 효과,2013,0
Huseyin Dogan,Exploring the roles of social participation in mobile social media learning: A social network analysis,2015,119
Huseyin Dogan,Exploring the requirements and design of persuasive intervention technology to combat digital addiction,2016,39
Huseyin Dogan,A Web-Based Intervention for Social Media Addiction Disorder Management in Higher Education: Quantitative Survey Study,2019,37
Huseyin Dogan,Identifying top challenges for international research on requirements engineering for systems of systems engineering,2013,33
Huseyin Dogan,Use of Technology to Promote Health and Wellbeing of People Who Are Homeless: A Systematic Review,2021,29
Huseyin Dogan,Usability Evaluation of Virtual Learning Environments: A University Case Study,2020,27
Huseyin Dogan,Towards a systems of systems engineering eu strategic research agenda,2013,23
Huseyin Dogan,Building online platforms for peer support groups as a persuasive behavior change technique,2018,22
Huseyin Dogan,A resilient cybersecurity framework for Mobile Financial Services (MFS),2017,22
Huseyin Dogan,COPE. er Method: Combating Digital Addiction via Online Peer Support Groups,2019,21
Huseyin Dogan,Systems of systems engineering: a research imperative,2013,20
Huseyin Dogan,The role of Human Factors in addressing Systems of Systems complexity,2011,20
Huseyin Dogan,Assessing System of Systems Security Risk and Requirements with OASoSIS,2018,19
Huseyin Dogan,Effectiveness and Usability of Digital Tools to Support Dietary Self-Management of Gestational Diabetes Mellitus: A Systematic Review,2021,16
Huseyin Dogan,Smartpowerchair: Characterization and usability of a pervasive system of systems,2017,16
Huseyin Dogan,A gesture-based CAPTCHA design supporting mobile devices,2015,15
Huseyin Dogan,The risk of information management without knowledge management: a case study,2011,15
Huseyin Dogan,Social Psychology: An under-used tool in Cybersecurity,2016,14
Huseyin Dogan,From Requirements to Operation: Components for Risk Assessment in a Pervasive System of Systems,2017,13
Huseyin Dogan,Designing mobile friendly CAPTCHAs: an exploratory study,2017,13
Huseyin Dogan,Digitizing a Face-to-Face Group Fatigue Management Program: Exploring the Views of People With Multiple Sclerosis and Health Care Professionals Via Consultation Groups and …,2019,12
Huseyin Dogan,System of systems characterisation assisting security risk assessment,2018,12
Huseyin Dogan,SmartPowerchair: To boldly go where a powerchair has not gone before,2015,11
Huseyin Dogan,Evaluating the usability of an Automated Transport and Retrieval System,2015,11
Huseyin Dogan,How do people who are homeless find out about local health and social care services: a mixed method study,2021,10
Huseyin Dogan,Conceptualising and Modelling E-Recruitment Process for Enterprises through a Problem Oriented Approach,2018,10
Huseyin Dogan,An Asia-Europe Massive Open Online Course for Lecturer Training: Development of Pedagogical Strategies for MOOCs,2015,10
Huseyin Dogan,A Process Model for Component-Based Model-Driven Software Development,2020,9
Huseyin Dogan,Identifying safety and human factors issues in rail using IRIS and CAIRIS,2020,8
Huseyin Dogan,Contextualising the National Cyber Security Capacity in an Unstable Environment: A Spring Land Case Study,2019,8
Huseyin Dogan,Using Human Factor Approaches to an Organisation’s Bring Your Own Device Scheme,2017,8
Huseyin Dogan,Surveying the Hackers: The Challenges of Data Collection From a Secluded Community,2017,8
Huseyin Dogan,Re-framing “The AMN”: A case study eliciting and modelling a System of Systems using the Afghan Mission Network,2017,8
Huseyin Dogan,7.5. 1 An incremental hybridisation of heterogeneous case studies to develop an ontology for capability engineering,2012,8
Huseyin Dogan,"How People Judge the Usability of a Desktop Graphic User Interface at Different Time Points: Is there Evidence for Memory Decay, Recall Bias or Temporal Bias?",2019,7
Huseyin Dogan,Automatic Detection of User Abilities through the SmartAbility Framework,2018,7
Huseyin Dogan,Economic and Societal Significance of the Systems of Systems Research Agenda,2013,7
Huseyin Dogan,Design of a web-based thesaurus for systems of systems engineering,2013,7
Huseyin Dogan,Formalisation and mapping of terminologies for systems of systems engineering thesaurus,2013,7
Huseyin Dogan,Systematic Analysis: Resistance to Traffic Analysis Attacks in Tor System for Critical Infrastructures,2018,6
Huseyin Dogan,UX Research is Dead. Long live UX Research!,2016,6
Huseyin Dogan,A “Soft” Approach to Analysing Mobile Financial Services Socio-Technical Systems,2016,6
Huseyin Dogan,Enhancing university student engagement using online multiple choice questions and answers,2015,6
Huseyin Dogan,Smartpowerchair: A pervasive system of systems,2015,6
Huseyin Dogan,A ‘soft’approach to TLM requirements capture to support through-life management,2009,6
Huseyin Dogan,Optimal Digital Filter Selection for Remote Photoplethysmography (rPPG) Signal Conditioning,2023,5
Huseyin Dogan,Effects of illuminance intensity on the green channel of remote photoplethysmography (rPPG) signals,2022,5
Huseyin Dogan,Creating a Digital Toolkit to Reduce Fatigue and Promote Quality of Life in Multiple Sclerosis: Participatory Design and Usability Study,2021,5
Huseyin Dogan,Development and Usability Evaluation of a Nutrition and Lifestyle Guidance Application for People Living with and Beyond Cancer,2019,5
Huseyin Dogan,A SmartDisability Framework: enhancing user interaction,2016,5
Huseyin Dogan,SmartDisability: A smart system of systems approach to disability,2016,5
Huseyin Dogan,A Usability Evaluation of Privacy Add-ons for Web Browsers,2019,4
Huseyin Dogan,Creating a FACETS digital toolkit to promote quality of life of people with multiple sclerosis through participatory design,2018,4
Huseyin Dogan,Forming Enterprise Recruitment Pattern Based on Problem-Oriented Conceptual Model,2015,4
Huseyin Dogan,Using Peerwise to improve engagement and learning.,2015,4
Huseyin Dogan,Systems of systems engineering thesaurus approach: from concept to realisation,2014,4
Huseyin Dogan,E-Military Recruitment: A Conceptual Model for Contextualizing the Problem Domain,2014,4
Huseyin Dogan,Transition from soft systems to an enterprise knowledge management architecture,2010,4
Huseyin Dogan,Evaluation of a Crisis Management Head Mounted Display (HMD) System,2006,4
Huseyin Dogan,Enhancing communication in rescue teams,2006,4
Huseyin Dogan,Assessing system of systems information security risk with OASoSIS,2022,3
Huseyin Dogan,Scoping the Need for a Tailored mHealth App to Improve Health and Well-being Behavioral Transformation in the Police: Exploring the Views of UK Police Workers via Web-Based …,2021,3
Huseyin Dogan,Development of Usable Security Heuristics for Fintech,2021,3
Huseyin Dogan,Use-case informed task analysis for secure and usable design solutions in rail,2021,3
Huseyin Dogan,Transforming Diagrams’ Semantics to Text for Visually Impaired,2020,3
Huseyin Dogan,National Cybersecurity Capacity Building Framework for Countries in a Transitional Phase.,2020,3
Huseyin Dogan,A Rule Based Reasoning System for Initiating Passive ADAS Warnings Without Driving Distraction Through an Ontological Approach,2018,3
Huseyin Dogan,Human Factors in Transportation Cyber-Physical Systems: A Case Study of a Smart Automated Transport and Retrieval System (SmartATRS),2018,3
Huseyin Dogan,Socially-augmented software: Empowering software operation through social contacts,2013,3
Huseyin Dogan,Trial of a special end user terminal that aids field operators during emergency rescue operations,2008,3
Huseyin Dogan,Detecting physical abilities through smartphone sensors: an assistive technology application,2022,2
Huseyin Dogan,Integrated Design Framework for Facilitating Systems-Theoretic Process Analysis,2022,2
Huseyin Dogan,Assessment of National Cybersecurity Capacity for Countries in a Transitional Phase: The Spring Land Case Study,2021,2
Huseyin Dogan,Problem-Oriented Conceptual Model and Ontology for Enterprise e-Recruitment.,2018,2
Huseyin Dogan,Assessing system of systems security risk and requirements with oasosis. Proceedings-2018 5th International Workshop on Evolving Security and Privacy Requirements Engineering …,2018,2
Huseyin Dogan,An Ontological Approach to Inform HMI Designs for Minimising Driver Distractions with ADAS,2018,2
Huseyin Dogan,Digitising a medical clerking system with multimodal interaction support,2017,2
Huseyin Dogan,Empowering University Students Through Online Multiple Choice Questions,2016,2
Huseyin Dogan,Digital Addiction Ontology for Social Networking Systems,2014,2
Huseyin Dogan,Applicability of SSM and UML for Designing a Search Application for the British Broadcasting Corporation (BBC),2014,2
Huseyin Dogan,Managing knowledge for capability engineering,2013,2
Huseyin Dogan,Capability Engineering Ontology,2012,2
Huseyin Dogan,Perspectives from Experts on Developing Transaction Monitoring Methods for Anti-Money Laundering,2023,1
Huseyin Dogan,From Concept to Reality: Examining India’s Clinical Decision Support System (CDSS) Challenges & Opportunities,2023,1
Huseyin Dogan,Authentibility Pass: An Accessible Authentication Gateway for People with Reduced Abilities,2022,1
Huseyin Dogan,A Usability Evaluation of YouDiagnose: Artificial Intelligence Powered Physician Consultation,2022,1
Huseyin Dogan,Dietary digital tools to support self-management of gestational diabetes mellitus: A systematic literature review,2021,1
Huseyin Dogan,Developing a FACETS digital toolkit.,2019,1
Huseyin Dogan,The development and evaluation of the SmartAbility Android Application to detect users' abilities,2019,1
Huseyin Dogan,Human-centred design for intelligent environments,2016,1
Huseyin Dogan,CrowdHiLite: A Peer Review Service to Support Serious Reading on the Screen,2014,1
Huseyin Dogan,Requirements Engineering For ADDICTion-Aware Software (E-ADDICT).,2014,1
Huseyin Dogan,Ergonomics for systems of systems: The challenge of the 21st century,2011,1
Huseyin Dogan,Enhancing Anti-Money Laundering: Development of a Synthetic Transaction Monitoring Dataset,2023,0
Huseyin Dogan,Interacting with Assistive Technology (IATech) Workshop,2023,0
Huseyin Dogan,A Tailored mHealth App for Improving Health and Well-Being Behavioral Transformation in UK Police Workers: Usability Testing via a Mixed Methods Study,2023,0
Huseyin Dogan,6 Exploring management of gestational diabetes during the third COVID-19 lockdown in the United Kingdom,2023,0
Huseyin Dogan,A Tailored mHealth App for Improving Health and Well-Being Behavioral Transformation in UK Police Workers: Usability Testing via a Mixed Methods Study,2023,0
Huseyin Dogan,Human Factors and Cyber Security Risks on the Railway–The Critical Role Played by Signalling Operations,2023,0
Huseyin Dogan,Health Ability Pass: An Accessible Healthcare Gateway for Patients with Disabilities,2022,0
Huseyin Dogan,Promoting Technology for Self-Care (ProTechS) for people who are sleeping rough,2022,0
