Author Name,Title,Year,Citations
Ehsan Azimi,Substance P activates Mas-related G protein–coupled receptors to induce itch,2017,149
Ehsan Azimi,Dual action of neurokinin-1 antagonists on Mas-related GPCRs,2016,139
Ehsan Azimi,"MRGPRX2, atopic dermatitis, and red man syndrome",2017,87
Ehsan Azimi,Alignment of the virtual scene to the tracking space of a mixed reality head-mounted display,2017,61
Ehsan Azimi,System and method for calibrated spectral domain optical coherence tomography and low coherence interferometry,2016,59
Ehsan Azimi,Endodontic guided treatment using augmented reality on a head‐mounted display system,2018,49
Ehsan Azimi,A single amino acid in MRGPRX2 necessary for binding and activation by pruritogens,2017,43
Ehsan Azimi,Augmented reality goggles with an integrated tracking system for navigation in neurosurgery,2012,42
Ehsan Azimi,Mas-related G-protein coupled receptors and cowhage-induced itch,2018,37
Ehsan Azimi,Surgical navigation with a head-mounted tracking system and display,2013,30
Ehsan Azimi,An interactive mixed reality platform for bedside surgical procedures,2020,25
Ehsan Azimi,Real-time and high-performance calibration method for high-speed swept-source optical coherence tomography,2010,25
Ehsan Azimi,Evaluation of optical see-through head-mounted displays in training for critical care and trauma,2018,24
Ehsan Azimi,Can mixed-reality improve the training of medical procedures?,2018,22
Ehsan Azimi,Robotic system for MRI-guided shoulder arthrography: Accuracy evaluation,2018,20
Ehsan Azimi,Prioritization and static error compensation for multi-camera collaborative tracking in augmented reality,2017,15
Ehsan Azimi,Evidence for the involvement of nitric oxide in cholestasis-induced itch associated response in mice,2016,14
Ehsan Azimi,Calibration system and method to align a 3D virtual scene and a 3D real world for a stereoscopic head-mounted display,2024,13
Ehsan Azimi,Robust optical see-through head-mounted display calibration: taking anisotropic nature of user interaction errors into account,2017,13
Ehsan Azimi,Calibration system and method to align a 3D virtual scene and a 3D real world for a stereoscopic head-mounted display,2022,12
Ehsan Azimi,Alignment of the virtual scene to the 3D display space of a mixed reality head-mounted display,2017,12
Ehsan Azimi,MRI-guided needle steering for targets in motion based on Fiber Bragg Grating sensors,2017,12
Ehsan Azimi,Three-dimensional smooth trajectory planning using realistic simulation,2005,12
Ehsan Azimi,Interactive training and operation ecosystem for surgical tasks in mixed reality,2018,11
Ehsan Azimi,True logarithmic amplification of frequency clock in SS-OCT for calibration,2011,11
Ehsan Azimi,Interactive navigation system in mixed-reality for neurosurgery,2020,9
Ehsan Azimi,Single detector polarization-sensitive optical coherence tomography for assessment of rotator cuff tendon integrity,2012,8
Ehsan Azimi,Implementation of simple SNORT processor for efficient Intrusion Detection systems,2009,8
Ehsan Azimi,Development of resistance to serotonin‐induced itch in bile duct ligated mice,2017,7
Ehsan Azimi,Improvement in dynamic range limitation of swept source optical coherence tomography by true logarithmic amplification,2010,7
Ehsan Azimi,Augmented reality assisted orbital floor reconstruction,2021,6
Ehsan Azimi,Teleoperative control of intraocular robotic snake: Vision-based angular calibration,2017,6
Ehsan Azimi,Mobile Teleoperation: Feasibility of Wireless Wearable Sensing of the Operator’s Arm Motion,2021,5
Ehsan Azimi,Mixed Reality Based Teleoperation of Surgical Robotics,2023,2
Ehsan Azimi,Mobile Teleoperation: Evaluation of Wireless Wearable Sensing of the Operator’s Arm Motion,2021,2
Ehsan Azimi,Assessment of rotator cuff tendon integrity with single detector PS-OCT,2010,1
Ehsan Azimi,Smart sensor-equipped phantom for performance assessment of medical procedures,2024,0
Ehsan Azimi,Blink-based calibration of an optical see-through head-mounted display,2024,0
Ehsan Azimi,Mixed reality guided root canal therapy,2024,0
