Author Name,Title,Year,Citations
Richard Medina,Off the wall political discourse: Facebook use in the 2008 US presidential election,2010,292
Richard Medina,Beyond threaded discussion: Representational guidance in asynchronous collaborative learning environments,2008,290
Richard Medina,"A framework for conceptualizing, representing, and analyzing distributed interaction",2010,231
Richard Medina,The social life of social networks: Facebook linkage patterns in the 2008 US presidential election.,2009,105
Richard Medina,Online video “friends” social networking: Overlapping online public spheres in the 2008 US presidential election,2010,93
Richard Medina,Bringing Representational Practice From Log to Light.,2008,51
Richard Medina,A framework for eclectic analysis of collaborative interaction.,2007,51
Richard Medina,Inscriptions becoming representations in representational practices,2013,49
Richard Medina,Representational practices in VMT,2009,46
Richard Medina,Tracing interaction in distributed collaborative learning,2011,38
Richard Medina,Towards productive multivocality in the analysis of collaborative learning.,2011,34
Richard Medina,Grassroots innovations for sustainability in the United States: A spatial analysis,2018,33
Richard Medina,Conceptual representations enhance knowledge construction in asynchronous collaboration.,2007,29
Richard Medina,Discovering themes by exact pattern matching,2001,29
Richard Medina,"Usability, sociability, and learnability: A CSCL design evaluation framework",2008,28
Richard Medina,An abstract transcript notation for analyzing interactional construction of meaning in online learning,2007,28
Richard Medina,Analysis of group practices,2021,26
Richard Medina,Information sharing is incongruous with collaborative convergence: The case for interaction,2007,25
Richard Medina,A Framework for Analyzing Interactional Processes in Online Learning.,2007,23
Richard Medina,Representational effects in asynchronous collaboration: A research paradigm and initial analysis,2006,18
Richard Medina,Technological affordances for productive multivocality in analysis.,2011,17
Richard Medina,Using a contingency graph to discover representational practices in an online collaborative environment,2009,16
Richard Medina,Add to the map! Evaluating digitally mediated participatory mapping for grassroots sustainabilities,2020,15
Richard Medina,Inscriptions becoming representations,2009,15
Richard Medina,Content-based indexing of musical scores,2003,15
Richard Medina,Cascading inscriptions and practices: Diagramming and experimentation in the Group Scribbles classroom,2013,12
Richard Medina,YouTube and Facebook: Online Video ‘Friends’ Social Networking,2009,12
Richard Medina,"Effects of neighborhood environment, safety, and urban amenities on origins and destinations of walking behavior",2021,10
Richard Medina,ASPRS Ten-Year Remote Sensing Industry Forecast: Phase V,2008,10
Richard Medina,The temporal development of representational practices: Implications for theory and analysis of situated learning,2010,9
Richard Medina,Exposing interactional processes in online learning,2009,9
Richard Medina,Information sharing and interaction in collaborative convergence,2007,9
Richard Medina,Discovery of retrograde and inverted themes for indexing musical scores,2004,8
Richard Medina,Juxtaposing practice: Uptake as modal transposition,2013,6
Richard Medina,"Wedge test data for three new explosives: LAX112, 2, 4-DNI, and TNAZ",1996,6
Richard Medina,Crowdsourcing sensitive VGI: Constructing the hate incident reporting system,2020,5
Richard Medina,"Turns, sequences, and inscriptions: Investigating representational practice in a semiotic-rich online environment",2013,4
Richard Medina,Social Network Analysis,2021,3
Richard Medina,Analysis of Meaning Making in Online Learning.,2006,3
Richard Medina,A Reader’s guide to the productive multivocality project,2013,2
Richard Medina,Notational effects on use of collaboratively constructed representations during individual essay writing,2009,1
Richard Medina,"Usabililty, sociability and learnability: A design evaluation framework for computer supported collaborative learning.",2008,1
Richard Medina,Hack the Experience: Scaffolding Codesign Processes for Organizational Innovation in Language Learning,2022,0
Richard Medina,Reflections on hateful responses to research on hate in the United States,2021,0
Richard Medina,Intersubjective meaning making as representational practice in multimodal collaborative environments,2009,0
Richard Medina,Tracing the Development of Representational Practices: Notes for the CSCL 2009 Symposium on Understanding Practices,2009,0
Richard Medina,DISCOVERING SHARED MELODIES IN CLASSICAL MUSIC,2007,0
Richard Medina,Recent California climate variability: Spatial and temporal temperature trend patterns,2005,0
Richard Medina,Discovery of Retrograde and Inverted Themes,2004,0
Richard Medina,Attempts to characterize microballoon sensors for shock velocity and material motion studies,1986,0
Richard Medina,Knowledge Discovery for Exploring the Relations between Climate Change and Population Dynamics,N/A,0
Richard Medina,P2. 1 TWO NEW UNDERGRADUATE EARTH SCIENCE WEB MODULES IN AIR-SEA INTERACTIONS,N/A,0
Richard Medina,Online Video “Friends” Social Networking,N/A,0
Richard Medina,"VVEDGE TEST DATA FOR THREE NEVV EXPLOSIVES LAX112, 2, 4-DNI, AND TNAZ",N/A,0
Richard Medina,"Published as: Medina, R., & Suthers, DD (2013). Inscriptions becoming representations in in representational practices. Journal of the Learning Sciences, 22 (1), 33-69.",N/A,0
Richard Medina,Narrative Data and the Electronic Medical Record,N/A,0
Richard Medina,Leveraging Researcher Multivocality for Insights on Collaborative Learning,N/A,0
Richard Medina,Tracing the Development of Representational Practices,N/A,0
Maseud Rahgozar,Hamshahri: A standard Persian text collection,2009,203
Maseud Rahgozar,OLFinder: Finding opinion leaders in online social networks,2016,116
Maseud Rahgozar,A fast algorithm for finding most influential people based on the linear threshold model,2015,109
Maseud Rahgozar,Community aware random walk for network embedding,2018,86
Maseud Rahgozar,Structural link prediction based on ant colony approach in social networks,2015,84
Maseud Rahgozar,A Knowledge-Based Question Answering System for B2C eCommerce,2008,73
Maseud Rahgozar,Influence maximization across heterogeneous interconnected networks based on deep learning,2020,52
Maseud Rahgozar,Centrality measures in biological networks,2014,50
Maseud Rahgozar,Evaluation of statistical part of speech tagging of Persian text,2007,50
Maseud Rahgozar,An effective strategy for legacy systems evolution,2003,49
Maseud Rahgozar,A query term re-weighting approach using document similarity,2016,43
Maseud Rahgozar,Twitter sentiment analysis using fuzzy integral classifier fusion,2020,42
Maseud Rahgozar,Scoring multiple features to predict drug disease associations using information fusion and aggregation,2016,30
Maseud Rahgozar,Protein function prediction using neighbor relativity in protein–protein interaction network,2013,27
Maseud Rahgozar,An efficient agent-based algorithm for overlapping community detection using nodes’ closeness,2013,26
Maseud Rahgozar,An ontology based semantic extraction approach for B2C eCommerce,2011,26
Maseud Rahgozar,Keyword Suggestion Using Concept Graph Construction from Wikipedia Rich Documents,2008,26
Maseud Rahgozar,A clustering-based scheme for labeling XML trees,2006,24
Maseud Rahgozar,Near Neighborhood Allocation (NNA): A Novel Dynamic Data Allocation Algorithm in DDB,2006,23
Maseud Rahgozar,HCA: Hierarchical Compare Aggregate model for question retrieval in community question answering,2020,22
Maseud Rahgozar,Effect of the contention window size on performance and fairness of the IEEE 802.11 standard,2007,22
Maseud Rahgozar,Time sensitive blog retrieval using temporal properties of queries,2017,21
Maseud Rahgozar,OInduced: An Efficient Algorithm for Mining Induced Patterns From Rooted Ordered Trees,2011,19
Maseud Rahgozar,Using OWA Fuzzy Operator to Merge Retrieval System Results,2008,18
Maseud Rahgozar,Using OWA Fuzzy Operator to Merge Retrieval System Results,2007,18
Maseud Rahgozar,DeepLink: A novel link prediction framework based on deep learning,2021,16
Maseud Rahgozar,Mining Maximal Embedded Unordered Tree Patterns,2007,15
Maseud Rahgozar,The Effect of Decreasing CW Size on Performance in IEEE 802.11 DCF,2005,15
Maseud Rahgozar,Link prediction in real-world multiplex networks via layer reconstruction method,2020,14
Maseud Rahgozar,Farsi Text Classification Using N-Grams and Knn Algorithm A Comparative Study,2008,13
Maseud Rahgozar,Contrôle de concurrence par gestion des événements,1987,13
Maseud Rahgozar,irBlogs: A standard collection for studying Persian bloggers,2016,12
Maseud Rahgozar,Application of classifier fusion for protein fold recognition,2009,11
Maseud Rahgozar,A comparative study of main memory databases and disk-resident databases,2008,11
Maseud Rahgozar,Spatial Data Mining for Optimized Selection of Facility Locations in Field-based Services,2007,11
Maseud Rahgozar,Template Guided Association Rule Mining from XML Documents,2006,11
Maseud Rahgozar,A Novel Way of Determining the Optimal Location of a Fragment in a DDBS: BGBR,2006,10
Maseud Rahgozar,Human Plausible Reasoning for Question Answering Systems,2004,10
Maseud Rahgozar,Cross language experiments at Persian@ CLEF 2008,2009,9
Maseud Rahgozar,Effective spatial clustering methods for optimal facility establishment,2009,9
Maseud Rahgozar,Efficient rule based structural algorithms for classification of tree structured data,2009,9
Maseud Rahgozar,Fuzzy Neighborhood Allocation (FNA): A Fuzzy Approach to Improve Near Neighborhood Allocation in DDB,2008,9
Maseud Rahgozar,Learning to rank: new approach with the layered multi-population genetic programming on click-through features,2016,8
Maseud Rahgozar,Using Heuristic Rules to Improve Persian Part of Speech Tagging Accuracy,2008,8
Maseud Rahgozar,A heuristic algorithm for clustering rooted ordered trees,2007,8
Maseud Rahgozar,IFDewey: a new insert-friendly labeling schema for XML data,2006,8
Maseud Rahgozar,Using automated database reverse engineering for database integration,2006,8
Maseud Rahgozar,A practical approach for modernization of legacy systems,2002,8
Maseud Rahgozar,An information theoretic approach to link prediction in multiplex networks,2021,7
Maseud Rahgozar,Parstime: Rule-based extraction and normalization of persian temporal expressions,2018,7
Maseud Rahgozar,Learning temporal ambiguity in web search queries,2017,7
Maseud Rahgozar,Detecting seasonal queries using time series and content features,2017,7
Maseud Rahgozar,Approaches and Schemes for Storing DTDIndependent XML Data in Relational Databases,2008,7
Maseud Rahgozar,Automatic classification of Persian text,2008,7
Maseud Rahgozar,FoPA: identifying perturbed signaling pathways in clinical conditions using formal methods,2019,6
Maseud Rahgozar,Understanding User's Search Behavior towards Spiky Events,2018,6
Maseud Rahgozar,Integration of data fusion and reinforcement learning techniques for the rank-aggregation problem,2016,6
Maseud Rahgozar,Tweet expansion method for filtering task in twitter,2015,6
Maseud Rahgozar,University of Tehran at RepLab 2014.,2014,6
Maseud Rahgozar,A Standard Web test collection for. ir domain,2009,6
Maseud Rahgozar,dorIR collection for Persian web retrieval,2008,6
Maseud Rahgozar,Fast algorithm for generating association rules with encoding databases layout,2005,6
Maseud Rahgozar,Reducing the Variations in Delay in IEEE 802.11 DCF,2005,6
Maseud Rahgozar,Piracy in Southeast Asia: an overview of international and regional efforts,2014,5
Maseud Rahgozar,Query Expansion Using Wikipedia Concept Graph,2008,5
Maseud Rahgozar,Clustering rooted ordered trees,2007,5
Maseud Rahgozar,Using Rich Document Representation in XML Information Retrieval,2007,5
Maseud Rahgozar,A Virtual Catalog Generated from Web Pages of Vendors for Comparative Shopping,2007,5
Maseud Rahgozar,Mining spatial trends by a colony of cooperative ant agents,2006,5
Maseud Rahgozar,A New Model for Discovering XML Association Rules from XML Documents,2006,5
Maseud Rahgozar,A pathway analysis approach using Petri net,2020,4
Maseud Rahgozar,"Novel genetically modified foods and allergenicity assessment of them, case study: Tarom GM rice",2015,4
Maseud Rahgozar,Blog Feed Search in Persian Blogosphere,2014,4
Maseud Rahgozar,Application of Textual Corpus in Ontology Matching,2011,4
Maseud Rahgozar,AntTrend : Stigmergic Discovery of Spatial Trends,2006,4
Maseud Rahgozar,A Comparative Study of DTD-Independent XML Data Storage Approaches,2006,4
Maseud Rahgozar,Nature - Inspired Approaches to Mining Trend Patterns in Spatial Databases,2006,4
Maseud Rahgozar,TeLQAS: a realization of humanlike inferences for knowledge-based question answering systems,2005,4
Maseud Rahgozar,Performance evaluation measures for protein complex prediction,2019,3
Maseud Rahgozar,CF-Rank: Learning to rank by classifier fusion on click-through data,2015,3
Maseud Rahgozar,Using data fusion for scoring reliability of protein–protein interactions,2014,3
Maseud Rahgozar,A novel fuzzy approach to improve near neighborhood allocation algorithm in DDB,2009,3
Maseud Rahgozar,w3Miner:Mining weighted frequent subtree patterns in a collection of trees,2008,3
Maseud Rahgozar,Experiments with English-Persian text retrieval,2008,3
Maseud Rahgozar,Using OWA Fuzzy Operator to Merge Retrieval System Results,2007,3
Maseud Rahgozar,Using Dempster-Shafer theory in XML information retrieval,2006,3
Maseud Rahgozar,Service Differentiation and Fairness in IEEE 802.11 DCF,2005,3
Maseud Rahgozar,A Transformational Approach for Legacy Systems’ evolution,2002,3
Maseud Rahgozar,Predicting protein-protein interactions based on rotation of proteins in 3D-space,2017,2
Maseud Rahgozar,A survey on twitter sentiment analysis,2015,2
Maseud Rahgozar,Protein-Protein Interaction Network Clustering Using Particle Swarm Optimization.,2013,2
Maseud Rahgozar,investigation of the lambda parameter for language modeling based persian retrieval,2008,2
Maseud Rahgozar,Finding similarity relations in presence of taxonomic relations in ontology learning systems,2007,2
Maseud Rahgozar,Complete Discovery of Weighted Frequent Subtrees in Tree-Structured Datasets,2006,2
Maseud Rahgozar,A Comparison Study of Main Memory Databases And Disk-Resident Databases,2005,2
Maseud Rahgozar,Automatic evolution of legacy data objects,2002,2
Maseud Rahgozar,SimBins: An information-theoretic approach to link prediction in real multiplex networks,2019,1
Maseud Rahgozar,Disk Resident Databases Versus Main Memory Databases,2015,1
Maseud Rahgozar,C-element: A New Clustering Algorithm to Find High Quality Functional Modules in PPI Networks,2013,1
Maseud Rahgozar,Ant Colony Approch to Link Prediction in Social Networks,2012,1
Maseud Rahgozar,A study on using n-pattern chains of design patterns based on software quality metrics,2008,1
Maseud Rahgozar,Effectiveness of Rich Document Representation in XML Retrieval,2007,1
Maseud Rahgozar,Efficient Discovery of Knowledge from Large Geo-Spatial Databases: An Evolutionary Approach.,2006,1
Maseud Rahgozar,A Comparative Study Of Main Memory Databases And Disk-Resident Databases,2006,1
Maseud Rahgozar,MATER:: Bi-level matching-aggregation model for time-aware expert recommendation,2024,0
Maseud Rahgozar,MATER: Bi-level matching-aggregation model for time-aware expert recommendation,2024,0
Maseud Rahgozar,Inferring Diffusion Network from Information Cascades using Transitive Influence,2023,0
Maseud Rahgozar,A New Method for Ontology Matching by Using Textual Corpus,2022,0
Maseud Rahgozar,Complex Disease genes Identification using a heterogeneous network embedding approach,2022,0
Maseud Rahgozar,Identifying Cancer-Related Signaling Pathways Using Formal Methods,2020,0
Maseud Rahgozar,Link Prediction in Real-World Multiplex Networks via Layer Reconstruction Method,2019,0
Maseud Rahgozar,Serial Recall Effects in Neural Language Modeling,2019,0
Maseud Rahgozar,UNDERSTANDING PERSIAN USER'S SEARCH BEHAVIOR TOWARDS HEALTHCARE DOMAIN,2019,0
Maseud Rahgozar,LINK PREDICTION ON SOCIAL NETWORKS BASED ON DEEP LEARNING,2018,0
Maseud Rahgozar,Multi-tagging of network nodes based on deep learning,2017,0
Maseud Rahgozar,Study of Allergen Sequence Databases and Determination of Suitable Databases for Bioinformatics Allergenicity Assessment of Recombinant Proteins,2017,0
Maseud Rahgozar,ParsTime: Rule-Based Extraction and Normalization of Persian Temporal Expressions,2016,0
Maseud Rahgozar,پیش بینی لینک در شبکه های اجتماعی با استفاده از الگوریتم بهینه سازی مورچگان‎,2014,0
Maseud Rahgozar,Predicting Protein-Protein Interactions Based on Sequence Information Using N-Gram Descriptor,2014,0
Maseud Rahgozar,An application of Meta Predictor in Protein-Protein Interaction Prediction,2014,0
Maseud Rahgozar,An algorithm for Persian weblog retrieval based on properties of the time of the queries,2014,0
Maseud Rahgozar,Weblog retrieval in Persian weblog domain using voting and clustering and the results,2014,0
Maseud Rahgozar,الگوریتمی کارا جهت تشخیص جوامع همپوشان در شبکه های اجتماعی‎,2013,0
Maseud Rahgozar,مروری بر الگوریتم های بازیابی وبلاگ و چالش های موجود‎,2013,0
Maseud Rahgozar,مروری بر الگوریتم های بازیابی وبلاگ و چالش های موجود‎,2013,0
Maseud Rahgozar,مجموعه داده آی آر بلاگ جهت تحقیق در شبکه اجتماعی وبلاگ های ایرانی‎,2013,0
Maseud Rahgozar,بهبود روش های بازیابی وبلاگ ها در فضای وبلاگ های فارسی با استفاده از روش های مختلف ترکیب اطلاعات‎,2013,0
Maseud Rahgozar,An Efficient Agent-Based Algorithm for Overlapping Community Detection,2013,0
Maseud Rahgozar,Finding High Quality Functional Modules in Homo Sapiens Tissue Specific PPI Networks,2013,0
Maseud Rahgozar,Latency analysis of ISP-Aware P2PTV system,2013,0
Maseud Rahgozar,Latency Analysis of ISP-Aware P2PTV System,2013,0
Maseud Rahgozar,روش نوین انطباق هستی شناسی با استفاده از پیکره های متنی‎,2013,0
Maseud Rahgozar,Protein-Protein Interaction Network Clustering Using Particle Swarm Optimization,2013,0
Maseud Rahgozar,Prediction of links Based on Ant Colony Approach in Social Networks,2013,0
Maseud Rahgozar,A new method for retrieving information in Persian weblogs using categorizing Result,2013,0
Maseud Rahgozar,A novel approach for protein function prediction using protein-protein interaction network,2012,0
Maseud Rahgozar,Pattern Recognition in Online Environment by Data Mining Approach,2010,0
Maseud Rahgozar,Pattern recognition in online environment by data mining approach,2010,0
Maseud Rahgozar,Cross Language Experiments at Persian@ CLEF 2008,2009,0
Maseud Rahgozar,A Novel Architecture for Broad Heterogeneous Database Integration,2008,0
Maseud Rahgozar,Tuning the lambda parameter for language modeling based Persian retrieval,2008,0
Maseud Rahgozar,Using Automatic Ontology Learning Methods in Human Plausible Reasoning Based Systems,2008,0
Maseud Rahgozar,Fuzzy Neighborhood Allocation (FNA): A Fuzzy Approach to Improve Near Neighborhood Allocation in DDB,2008,0
Maseud Rahgozar,A Framework for Broad Heterogeneous Database Integration,2008,0
Maseud Rahgozar,Finding Similarity Relations in Presence of Taxonomic Relations in Ontology Learning Systems,2007,0
Maseud Rahgozar,یک الگوریتم فازی برای یافتن الگوهای درختی پرتکرار‎,2007,0
Maseud Rahgozar,Role of Induced Closed Tree Patterns on Rule Based Structural Classification Algorithms,2007,0
Maseud Rahgozar,ACOحل مسئله همانندی گرافی با استفاده از الگوریتم ژنتیک و الگوریتم‎,2007,0
Maseud Rahgozar,Clustering Rooted Ordered Trees,2007,0
Maseud Rahgozar,یک الگوریتم فازی برای یافتن الگوهای درختی پرتکرار‎,2007,0
