Author Name,Title,Year,Citations
Ohad Inbar,User attitudes towards news content personalization,2010,152
Ohad Inbar,Restricting mobile device usage,2017,129
Ohad Inbar,Minimalism in information visualization: attitudes towards maximizing the data-ink ratio,2007,100
Ohad Inbar,Driving the scoreboard: Motivating eco-driving through in-car gaming,2011,53
Ohad Inbar,Lowering the line of visibility: incidental users in service encounters,2012,49
Ohad Inbar,Make a trip an experience: sharing in-car information with passengers,2011,43
Ohad Inbar,Politeness counts: perceptions of peacekeeping robots,2019,33
Ohad Inbar,Restricting mobile device usage,2021,29
Ohad Inbar,FEATURE The incidental user,2009,26
Ohad Inbar,Personalizing news content: An experimental study,2015,23
Ohad Inbar,Interface-to-face: sharing information with customers in service encounters,2010,22
Ohad Inbar,Manners matter: trust in robotic peacekeepers,2015,18
Ohad Inbar,"Slow down, you move too fast: Examining animation aesthetics to promote eco-driving",2011,17
Ohad Inbar,Minddesktop-computer accessibility for severely handicapped,2011,17
Ohad Inbar,Tactful calling: investigating asymmetric social dilemmas in mobile communications,2014,16
Ohad Inbar,Acceptable intrusiveness of online help in mobile devices,2009,10
Ohad Inbar,Usability challenges in creating a multi-IM mobile application,2008,9
Ohad Inbar,Graphical representation of statistical information in situations of judgment and decision-making,2007,8
Ohad Inbar,Graphical representation of statistical information in situations of judgment and decision-making,2009,3
Ohad Inbar,All the news that's fit to e-ink,2008,3
Ohad Inbar,MindDesktop: a general purpose brain computer interface,2017,2
Ohad Inbar,Restricting mobile device usage,2022,0
Ohad Inbar,Presenting the relevance of suggested information,2019,0
Ohad Inbar,Stop the press! making a smooth transition to E-INK,2008,0
Zhuying Li,Next steps for human-computer integration,2020,176
Zhuying Li,The guts game: Towards designing ingestible games,2018,43
Zhuying Li,Towards designing bodily integrated play,2020,40
Zhuying Li,Towards experiencing eating as a form of play,2018,32
Zhuying Li,The singing carrot: Designing playful experiences with food sounds,2018,29
Zhuying Li,What can hci learn from sexual consent? a feminist process of embodied consent for interactions with emerging technologies,2021,28
Zhuying Li,Towards experiencing eating as play,2020,27
Zhuying Li,Limited control over the body as intriguing play design resource,2021,25
Zhuying Li,""" Erfahrung & Erlebnis"" Understanding the Bodily Play Experience through German Lexicon",2020,25
Zhuying Li,Towards understanding the design of bodily integration,2021,24
Zhuying Li,iScream! Towards the Design of Playful Gustosonic Experiences with Ice Cream,2019,24
Zhuying Li,WeScream! toward understanding the design of playful social gustosonic experiences with ice cream,2020,23
Zhuying Li,HeatCraft: Designing playful experiences with ingestible sensors via localized thermal stimuli,2019,23
Zhuying Li,Towards understanding the design of playful gustosonic experiences with ice cream,2019,22
Zhuying Li,Ingestible Games – Swallowing a Digital Sensor to Play a Game,2017,22
Zhuying Li,A 2nd person social perspective on bodily play,2019,20
Zhuying Li,Empowering a creative city: engage citizens in creating street art through human-ai collaboration,2020,19
Zhuying Li,Integrated exertion—understanding the design of human–computer integration in an exertion context,2023,18
Zhuying Li,Do cyborgs dream of electric limbs? Experiential factors in human-computer integration design and evaluation,2021,16
Zhuying Li,Ingestible sensors as design material for bodily play,2020,12
Zhuying Li,Heatcraft: playing with ingestible sensors via localised sensations,2018,12
Zhuying Li,Guts Game – A Game using Ingestible Sensors,2017,11
Zhuying Li,Human–computer integration: Towards integrating the human body with the computational machine,2022,9
Zhuying Li,Toward understanding playful beverage-based gustosonic experiences,2022,8
Zhuying Li,InsideOut: Towards an understanding of designing playful experiences with imaging capsules,2020,8
Zhuying Li,Towards a framework for designing playful gustosonic experiences,2020,8
Zhuying Li,Towards a coming together of transhumanism and play,2018,8
Zhuying Li,AI in the Shell: Towards an Understanding of Integrated Embodiment,2023,7
Zhuying Li,Technology futures: Towards understanding how to design awe-inspiring futures,2023,7
Zhuying Li,Playing with the interior body,2021,7
Zhuying Li,Towards a 2nd Person Perspective on Bodily Play,2018,7
Zhuying Li,Sonic Straws: A beverage-based playful gustosonic system,2021,5
Zhuying Li,A Design Framework for Ingestible Play,2023,3
Zhuying Li,Travel Frog: Traversing cultural borders with mobile games,2020,3
Zhuying Li,InsideOut: Playing with real-time video images of the gastrointestinal tract via imaging capsules,2019,3
Zhuying Li,The Guts Game: Designing Playful Experiences for Ingestible Devices,2018,3
Zhuying Li,(Re-) connecting with Nature in Urban Life: Engaging with Wildlife via AI-powered Wearables,2022,2
Zhuying Li,SleepyFlora: Supporting Sleep Sharing and Augmentation over a Distance for Social Bonding across Time Zones,2023,1
Zhuying Li,Extended VR: Exploring the Integration of VR Experiences and Real-world Engagement,2023,1
Zhuying Li,Human–Computer Integration: Towards Integrating the Human Body with the Computational Machine,2022,1
Zhuying Li,GustosonicSense: Towards understanding the design of playful gustosonic eating experiences,2024,0
Zhuying Li,Body-centric computing for health and wellbeing,2024,0
