Author Name,Title,Year,Citations
Gerald Stollnberger,To err is robot: How humans assess and act toward an erroneous social robot,2017,211
Gerald Stollnberger,Systematic Analysis of Video Data from Different Human-Robot Interaction Studies: A Categorisation of Social Signals During Error Situations,2015,90
Gerald Stollnberger,"Augmented reality for industrial robot programmers: Workload analysis for task-based, augmented reality-supported robot control",2016,70
Gerald Stollnberger,Three Strategies for Autonomous Car-to-Pedestrian Communication: A Survival Guide,2017,55
Gerald Stollnberger,User-centred design and evaluation of a tele-operated echocardiography robot,2020,31
Gerald Stollnberger,Head and shoulders: automatic error detection in human-robot interaction,2017,28
Gerald Stollnberger,Robot humor: How self-irony and Schadenfreude influence people's rating of robot likability,2016,28
Gerald Stollnberger,Elements of humor: How humans perceive verbal and non-verbal aspects of humorous robot behavior,2017,27
Gerald Stollnberger,Impact of Robot Actions on Social Signals and Reaction Times in HRI Error Situations,2015,22
Gerald Stollnberger,Robotic systems in health care,2014,16
Gerald Stollnberger,Control of mobile robot for remote medical examination: Design concepts and users' feedback from experimental studies,2016,15
Gerald Stollnberger,User requirements for a medical robotic system: Enabling doctors to remotely conduct ultrasonography and physical examination,2016,12
Gerald Stollnberger,Capturing Expected User Experience of Robotic Systems in the Health Care Sector,2014,12
Gerald Stollnberger,"Using persona, scenario, and use case to develop a human-robot augmented reality collaborative workspace",2017,11
Gerald Stollnberger,"""The harder it gets"": Exploring the interdependency of input modalities and task complexity in human-robot collaboration",2013,11
Gerald Stollnberger,"Designing user interfaces for different user groups: A three-way teleconference system for doctors, patients and assistants using a remote medical robot",2016,10
Gerald Stollnberger,Input modality and task complexity: Do they relate?,2013,10
Gerald Stollnberger,To err is robot: how humans assess and act toward an erroneous social robot. Front Robot AI 4: 1–15,2017,8
Gerald Stollnberger,Tablet-based augmented reality in the factory: Influence of knowledge in computer programming on robot teaching tasks,2017,5
Gerald Stollnberger,The effect of input modalities and different levels of task complexity on feedback perception in a human-robot collaboration task.,2012,2
Gerald Stollnberger,ReMeDi-the novel robotic system for remote echocardiography-the role of cardiologists in the design process and the first experience with the remote echocardiography,2016,0
Gerald Stollnberger,"The effect of input modalities, different levels of task complexity and embodiment on users’ overall performance and perception in human-robot collaboration tasks.",2014,0
Rachel McCrindle,Audio space invaders,2000,83
Rachel McCrindle,It is always on your mind: experiences and perceptions of falling of older people and their carers and the potential of a mobile falls detection device,2013,56
Rachel McCrindle,Enhancing pharmaceutical packaging through a technology ecosystem to facilitate the reuse of medicines and reduce medicinal waste,2020,38
Rachel McCrindle,Pandora's box: social and professional issues of the information age,2008,35
Rachel McCrindle,Enabling medicine reuse using a digital time temperature humidity sensor in an internet of pharmaceutical things concept,2020,28
Rachel McCrindle,"Using virtual reality for medical diagnosis, training and education",2006,27
Rachel McCrindle,Visual eye disease simulator,2008,26
Rachel McCrindle,An investigation into the effects of code coupling on team dynamics and productivity,2002,24
Rachel McCrindle,Prescription software for recovery and rehabilitation using Microsoft Kinect,2013,23
Rachel McCrindle,An Epistemic-Deontic-Axiologic (EDA) agent-based energy management system in office buildings,2017,21
Rachel McCrindle,Uses of mobile phones in higher education,2004,19
Rachel McCrindle,Using SOAP to clean up configuration management,2001,17
Rachel McCrindle,Factors Affecting Academics' Involvement in TEL Continuing Professional Development (CPD).,2017,15
Rachel McCrindle,Software visualisation using C++ Lenses,1999,15
Rachel McCrindle,Wearable device to assist independent living,2011,12
Rachel McCrindle,Student perceptions of virtual reality as an education medium,2006,12
Rachel McCrindle,User interfaces for mobile learning in higher education in Saudi Arabia,2016,11
Rachel McCrindle,The effect of quality indicators on beliefs about medicines reuse: An experimental study,2021,10
Rachel McCrindle,Older People's Perceptions of Assistive Technology—An Exploratory Pan‐European Study,2010,10
Rachel McCrindle,Stakeholder Views on the Idea of Medicines Reuse in the UK,2021,9
Rachel McCrindle,Verifying and fixing password authentication protocol,2006,9
Rachel McCrindle,Developing a multimodal web application,2004,9
Rachel McCrindle,Computerised help information and interaction project for people with memory loss and mild dementia,2016,8
Rachel McCrindle,A novel cloud based elastic framework for big data preprocessing,2014,8
Rachel McCrindle,Augmented reality discovery and information system for people with memory loss,2012,8
Rachel McCrindle,Automatic speech recognition for assistive technology devices,2010,8
Rachel McCrindle,Computers helping people with special needs: lecture notes in computer science,2008,8
Rachel McCrindle,COVID-19 Pandemic Is Our Chance to Learn How to Reuse Old Medicines,N/A,8
Rachel McCrindle,Efficient dictionary compression for processing RDF big data using google BigQuery,2016,7
Rachel McCrindle,Immersive open surgery simulation,2006,7
Rachel McCrindle,Speech development and therapy using the Kinect,2016,6
Rachel McCrindle,MusiCam: an instrument to demonstrate chromaphonic synesthesia,2007,6
Rachel McCrindle,Medicines as common commodities or powerful potions? What makes medicines reusable in people’s eyes,2021,5
Rachel McCrindle,MaLT–combined Motor and Language Therapy tool for brain injury patients using kinect,2017,5
Rachel McCrindle,Accessible interface design: A review of access to information and communication technology for older and disabled people,2002,5
