Author Name,Title,Year,Citations
Jun Xing,Quantization networks,2019,336
Jun Xing,paGAN: real-time avatars using dynamic textures.,2018,171
Jun Xing,Deep volumetric video from very sparse multi-view performance capture,2018,123
Jun Xing,Learning formation of physically-based face attributes,2020,86
Jun Xing,Autocomplete hand-drawn animations,2015,83
Jun Xing,Mesoscopic facial geometry inference using deep neural networks,2018,75
Jun Xing,Hairnet: Single-view hair reconstruction using convolutional neural networks,2018,69
Jun Xing,Autocomplete painting repetitions,2014,64
Jun Xing,Energy-brushes: Interactive tools for illustrating stylized elemental dynamics,2016,61
Jun Xing,Identity preserving face completion for large ocular region occlusion,2018,39
Jun Xing,Deep face normalization,2019,38
Jun Xing,Autocomplete 3D sculpting,2018,32
Jun Xing,Revisiting knowledge distillation: An inheritance and exploration framework,2021,29
Jun Xing,"Intuitive, interactive beard and hair synthesis with generative models",2020,29
Jun Xing,Deep rbfnet: Point cloud feature learning using radial basis functions,2018,26
Jun Xing,Mask-off: Synthesizing face images in the presence of head-mounted displays,2016,22
Jun Xing,Learning perspective undistortion of portraits,2019,19
Jun Xing,Hairbrush for immersive data-driven hair modeling,2019,18
Jun Xing,Sequence-to-sequence learning via shared latent representation,2018,4
Jun Xing,Deep learning-based photoreal avatars for online virtual worlds in ios,2018,3
Jun Xing,Pinscreen avatars in your pocket: mobile pagan engine and personalized gaming,2018,2
Jun Xing,VR hair salon for avatars,2019,0
Jun Xing,Energy-Brushes,2016,0
Jun Xing,Supplemental Materials: Deep Volumetric Video From Very Sparse Multi-View Performance Capture,N/A,0
John Morkes,"Concise, scannable, and objective: How to write for the Web",1997,374
John Morkes,Effects of humor in task-oriented human-computer interaction and computer-mediated communication: A direct test of SRCT theory,1999,320
John Morkes,Computers are social actors: A review of current research,1997,297
John Morkes,Effects of humor in task-oriented human-computer interaction and computer-mediated communication: A direct test of SRCT theory,1999,296
John Morkes,Applying writing guidelines to web pages,1998,120
John Morkes,Applying writing guidelines to Web pages,1998,104
John Morkes,Humor in task-oriented computer-mediated communication and human-computer interaction,1998,82
John Morkes,"Concise, Scannable, and Objective: how to Write for the Web",1997,61
John Morkes,"Concise, scannable, and objective: How to write for the web, 1997",2000,35
John Morkes,Humor modeling in the interface,2003,19
John Morkes,Concise scannable and objective: How to write for the web [On-line],1997,14
John Morkes,"Concise, scannable, and objective: How to write for the Web, useit. com",1997,5
John Morkes,Effects of successful and unsuccessful attempts at humor in human-computer interaction and computer-mediated communication,1998,1
Daisy Yoo,"Dissecting a social botnet: Growth, content and influence in Twitter",2015,366
