Author Name,Title,Year,Citations
Dan Richardson,Speeching: mobile crowdsourced speech assessment to support self-monitoring and management for people with Parkinson's,2016,36
Dan Richardson,The Question-driven Dashboard: How Can We Design Analytics Interfaces Aligned to Teachers’ Inquiry?,2022,21
Dan Richardson,Investigating students’ experiences with collaboration analytics for remote group meetings,2021,20
Dan Richardson,Exploring Public Places As Infrastructures for Civic M-Learning,2017,20
Dan Richardson,Exploring the Opportunities for Online Learning Platforms to Support the Emergency Home School Context,2021,16
Dan Richardson,StammerApp: Designing a Mobile Application to Support Self-Reflection and Goal Setting for People Who Stammer,2018,11
Dan Richardson,We are the Greatest Showmen: Configuring a Framework for Project-Based Mobile Learning,2020,10
Dan Richardson,Usability testing of MySkinSelfie: a mobile phone application for skin self‐monitoring,2020,10
Dan Richardson,"Parklearn: creating, sharing and engaging with place-based activities for seamless mobile learning",2018,9
Dan Richardson,TalkFutures: Supporting Qualitative Practices in Distributed Community Engagements,2020,8
Dan Richardson,ZoomSense: A Scalable Infrastructure for Augmenting Zoom,2021,7
Dan Richardson,Question-driven Learning Analytics: Designing a Teacher Dashboard for Online Breakout Rooms,2021,6
Dan Richardson,Critically Engaging with Embedded Values through Constrained Technology Design,2022,3
Dan Richardson,Community Voice as Data: Affordances of Participatory Videos for International Program Development,2023,2
Dan Richardson,Local communities as infrastructure for place-based mobile learning,2021,1
Dan Richardson,OurPlace: Local Heritage Communities as Infrastructure for Mobile Learning,N/A,1
Dan Richardson,Shadow Program Committee: Designing for Diversity and Equity within Academic Communities,2024,0
Dan Richardson,Computing and Sustainable Societies,2024,0
Dan Richardson,Failed yet successful: OurPlace and Digital Civics,2023,0
Dan Richardson,"Commissioning Development: Grantmaking, Community Voices, and their Implications for ICTD",2022,0
Dan Richardson,Exploring the feasibility of a remote acne service: a report of a pilot study using the MySkinSelfie platform during the COVID-19 pandemic,2021,0
Dan Richardson,Evaluation of MySkinSelfie: A new mobile app for patient skin self-monitoring,2017,0
Dan Richardson,Digitalisierung des AAT mittels Künstlicher Intelligenz,N/A,0
Sebastian S. Rodriguez,"All roads lead to computing: Making, participatory simulations, and social computing as pathways to computer science",2016,94
Sebastian S. Rodriguez,Knowledge complacency and decision support systems,2019,12
Sebastian S. Rodriguez,Detecting Depression With a Temporal Context Of Speaker Embeddings [J],2022,10
Sebastian S. Rodriguez,Multi-agent coordination profiles through state space perturbations,2019,10
Sebastian S. Rodriguez,Algorithmically identifying strategies in multi-agent game-theoretic environments,2019,10
Sebastian S. Rodriguez,RemoteLab: A VR Remote Study Toolkit,2022,8
Sebastian S. Rodriguez,Significance of Speaker Embeddings and Temporal Context for Depression Detection,2021,7
Sebastian S. Rodriguez,Emergent Heterogeneous Strategies from Homogeneous Capabilities in Multi-Agent Systems,2021,7
Sebastian S. Rodriguez,Multi-agent collaboration with ergodic spatial distributions,2020,7
Sebastian S. Rodriguez,Measuring complacency in humans interacting with autonomous agents in a multi-agent system,2020,7
Sebastian S. Rodriguez,What’s This? A Voice and Touch Multimodal Approach for Ambiguity Resolution in Voice Assistants,2021,5
Sebastian S. Rodriguez,"Mediating Agent Reliability with Human Trust, Situation Awareness, and Performance in Autonomously-Collaborative Human-Agent Teams",2023,4
Sebastian S. Rodriguez,Significance of Speaker Embeddings and Temporal Context for Depression Detection,2021,0
Mikołaj P. Woźniak,The development and validation of the technology-supported reflection inventory,2021,34
Mikołaj P. Woźniak,Subtletee: Augmenting posture awareness for beginner golfers,2020,23
Mikołaj P. Woźniak,Archemist: Aiding experimental chemistry education using augmented reality technology,2020,20
Mikołaj P. Woźniak,Towards amblyopia therapy using mixed reality technology,2018,18
Mikołaj P. Woźniak,Considering Wake Gestures for Smart Assistant Use,2020,16
Mikołaj P. Woźniak,Interactive timeline approach for contextual spatio-temporal ECT data investigation,2020,14
Mikołaj P. Woźniak,Towards in-situ process tomography data processing using augmented reality technology,2019,10
Mikołaj P. Woźniak,Enhancing in-game immersion using BCI-controlled mechanics,2021,7
Mikołaj P. Woźniak,Gapeau: Enhancing the Sense of Distance to Others with a Head-Mounted Sensor,2022,6
Mikołaj P. Woźniak,Advancements in medical practice using mixed reality technology,2019,6
Mikołaj P. Woźniak,Beyond imaging-interactive tabletop system for tomographic data visualization and analysis,2019,5
Mikołaj P. Woźniak,Exploring EMG gesture recognition-interactive armband for audio playback control,2018,5
Mikołaj P. Woźniak,ARchemist: Towards in-situ experimental guidance using augmented reality technology,2020,4
Mikołaj P. Woźniak,Mixed Reality in Action-Exploring Applications for Professional Practice,2020,4
Mikołaj P. Woźniak,Interacting with rigid and soft surfaces for smart-home control,2022,3
Mikołaj P. Woźniak,Literature reviews in HCI: A review of reviews,2023,2
Mikołaj P. Woźniak,An Empirical Comparison of Moderated and Unmoderated Gesture Elicitation Studies on Soft Surfaces and Objects for Smart Home Control,2023,1
Mikołaj P. Woźniak,Inhabiting interconnected spaces: How users shape and appropriate their smart home ecosystems,2023,1
Mikołaj P. Woźniak,HaptiCollar: Investigating Tactile Acuity Towards Vibrotactile Stimuli on the Neck,2023,1
Mikołaj P. Woźniak,MaDrone: Using Drones to Facilitate Connectedness Across Geographic Boundaries,2020,1
Mikołaj P. Woźniak,‘That’s when I put it on’: stakeholder perspectives in large-scale remote health monitoring for older adults,2023,0
Mikołaj P. Woźniak,Exploring Recognition Accuracy of Vibrotactile Stimuli in Sternoclavicular Area,2023,0
Mikołaj P. Woźniak,‘There’s more to it than allure...’–Navigating Socio-cultural Roles of Digital Jewellery,2023,0
Mikołaj P. Woźniak,Supporting Self-development of Speech Delivery for Education Professionals,2022,0
Mikołaj P. Woźniak,Informed ShoppAR-Visualizing Privacy Information in Augmented Reality,2022,0
Mikołaj P. Woźniak,SpiderHand: Supporting Arachnophobia Therapy Using Motion-Controlled Robotic Manipulator,2020,0
Mikołaj P. Woźniak,UbiComp/ISWC 2019: A Post-Conference Summary Report,2019,0
Mikołaj P. Woźniak,SpiderHand: towards quasi-direct interaction with unpleasant creatures using muscle-controlled robotic arm,2019,0
Argyris Constantinides,On cultural-centered graphical passwords: leveraging on users' cultural experiences for improving password memorability,2018,25
Argyris Constantinides,An eye gaze-driven metric for estimating the strength of graphical passwords based on image hotspots,2020,18
Argyris Constantinides,On the accuracy of eye gaze-driven classifiers for predicting image content familiarity in graphical passwords,2019,18
Argyris Constantinides,From hot-spots towards experience-spots: Leveraging on users’ sociocultural experiences to enhance security in cued-recall graphical authentication,2021,15
Argyris Constantinides,A cross-cultural perspective for personalizing picture passwords,2020,13
Argyris Constantinides,A human cognitive processing perspective in designing e-commerce checkout processes,2015,13
Argyris Constantinides,On sociocultural-centered graphical passwords: an initial framework,2018,10
Argyris Constantinides,Design and development of a patient-centric user authentication system,2020,9
Argyris Constantinides,“I Recall this Picture”: Understanding Picture Password Selections based on Users’ Sociocultural Experiences,2019,8
Argyris Constantinides,User experience and acceptance of a device assisting persons with dementia in daily life: a multicenter field study,2022,7
Argyris Constantinides,The PersonaWeb System: Personalizing E-Commerce Environments based on Human Factors.,2015,7
Argyris Constantinides,Security and usability of a personalized user authentication paradigm: Insights from a longitudinal study with three healthcare organizations,2023,6
Argyris Constantinides,Ensuring academic integrity and trust in online learning environments: A longitudinal study of an ai-centered proctoring system in tertiary educational institutions,2023,5
Argyris Constantinides,Continuous user identification in distance learning: a recent technology perspective,2023,4
Argyris Constantinides,Eye gaze and interaction differences of holistic versus analytic users in image-recognition human interaction proof schemes,2021,4
Argyris Constantinides,A field dependence-independence perspective on eye gaze behavior within affective activities,2021,3
Argyris Constantinides,CogniKit: An Extensible Tool for Human Cognitive Modeling based on Eye Gaze Analysis,2020,3
Argyris Constantinides,Image-based Face Verification for Student Identity Management—the TRUSTID Case Study,2023,2
Argyris Constantinides,Applying Benford's Law as an Efficient and Low-cost Solution for Verifying the Authenticity of Users’ Video Streams in Learning Management Systems,2021,2
Argyris Constantinides,On the Personalization of Image Content in Graphical Passwords based on Users' Sociocultural Experiences: New Challenges and Opportunities,2019,2
Argyris Constantinides,The PersonaCheck System for Personalizing M-Commerce Checkout Processes,2015,2
Argyris Constantinides,Usability testing of the first prototype of the Memento system: a technological device to promote an independent living in people with dementia,2023,1
Argyris Constantinides,TRUSTID: Intelligent and Continuous Online Student Identity Management in Higher Education,2023,1
Argyris Constantinides,Evaluating a smart healthcare system design through participatory approach,2022,1
Argyris Constantinides,A Comparative Study among Different Computer Vision Algorithms for Assisting Users in Picture Password Composition,2021,1
Argyris Constantinides,Understanding insider attacks in personalized picture password schemes,2021,1
Argyris Constantinides,Computing for Healthcare,2023,0
Argyris Constantinides,APPS 2022: Fourth International Workshop on Adaptive and Personalized Privacy and Security,2022,0
Argyris Constantinides,Personalized Cued-recall Graphical User Authentication based on Image Content Familiarity,2022,0
Argyris Constantinides,APPS 2021: Third International Workshop on Adaptive and Personalized Privacy and Security,2021,0
Argyris Constantinides,An Empirical Study of Picture Password Composition on Smartwatches,2021,0
Joseph La Delfa,Drone chi: Somaesthetic human-drone interaction,2020,64
Joseph La Delfa,WeScream! toward understanding the design of playful social gustosonic experiences with ice cream,2020,23
Joseph La Delfa,Are drones meditative?,2019,21
