Author Name,Title,Year,Citations
Inwook Hwang,AirPiano: Enhancing music playing experience in virtual reality with mid-air haptic feedback,2017,87
Inwook Hwang,"Vibrotactile perceived intensity for mobile devices as a function of direction, amplitude, and frequency",2013,65
Inwook Hwang,Perceptual space and adjective rating of sinusoidal vibrations perceived via mobile device,2010,51
Inwook Hwang,Cooperative robotic assistant with drill‐by‐wire end‐effector for spinal fusion surgery,2009,51
Inwook Hwang,Consonance of vibrotactile chords,2013,47
Inwook Hwang,Design and control of omni-directional mobile robot for Mobile Haptic Interface,2008,41
Inwook Hwang,Real-time dual-band haptic music player for mobile devices,2013,38
Inwook Hwang,Perceptually correct haptic rendering in mid-air using ultrasound phased array,2019,31
Inwook Hwang,Magnetorheological fluid haptic shoes for walking in VR,2020,27
Inwook Hwang,Perceptual space of superimposed dual-frequency vibrations in the hands,2017,24
Inwook Hwang,A light-driven vibrotactile actuator with a polymer bimorph film for localized haptic rendering,2021,21
Inwook Hwang,Realwalk: Haptic shoes using actuated mr fluid for walking in vr,2019,19
Inwook Hwang,System improvements in mobile haptic interface,2009,18
Inwook Hwang,Improved haptic music player with auditory saliency estimation,2014,16
Inwook Hwang,The haptic crayola effect: Exploring the role of naming in learning haptic stimuli,2011,13
Inwook Hwang,TAXEL: Initial progress toward self-morphing visio-haptic interface,2011,13
Inwook Hwang,A gesture based TV control interface for visually impaired: Initial design and user study,2015,11
Inwook Hwang,Consonance perception of vibrotactile chords: a feasibility study,2011,10
Inwook Hwang,Perceived intensity of tool-transmitted vibration: Effects of amplitude and frequency,2012,7
Inwook Hwang,Effect of mechanical ground on the vibrotactile perceived intensity of a handheld object,2012,7
Inwook Hwang,A NIR-Light-Driven Twisted and Coiled Polymer Actuator with a PEDOT-Tos/Nylon-6 Composite for Durable and Remotely Controllable Artificial Muscle,2022,6
Inwook Hwang,Haptizing surface topography with varying stiffness based on force constancy: Extended algorithm,2008,6
Inwook Hwang,Perceived intensity model of dual-frequency superimposed vibration: Pythagorean sum,2022,4
Inwook Hwang,Characterizing In-Air Eyes-Free Typing Movements in VR,2020,4
Inwook Hwang,Perceptual Analysis of Vibrotactile Stimuli and Its Application to Vibrotactile Rendering of Music,2013,4
Inwook Hwang,A Thermo-Mechanically Robust Compliant Electrode Based on Surface Modification of Twisted and Coiled Nylon-6 Fiber for Artificial Muscle with Highly Durable Contractile Stroke,2022,2
Inwook Hwang,Shape-variable electronic device and operation method of the same,2022,2
Inwook Hwang,Method and apparatus for generating tactile sensation,2020,2
Inwook Hwang,거리에 따른 촉각 정보를 이용한 손가락 기반 가상현실 상호작용,2018,2
Inwook Hwang,Gaze Tracking based on Pupil Center Detection Using Arc-type Filter,2014,2
Inwook Hwang,Design of TV Control Gesture Commands for Visually Impaired People,2014,2
Inwook Hwang,Haptic discrimination of virtual surface slope,2013,1
Inwook Hwang,모바일 기기에서의 다중 진도 신호 피드백,2012,1
Inwook Hwang,그룹화된 아이콘의 확대 방식에 대한 사용성 평가,2008,1
Inwook Hwang,Motion-based Remote Control for the Contents of Experiences,2007,1
Inwook Hwang,STEREOSCOPIC SURFACE DISPLAY DEVICE AND OPERATION METHOD THEREOF,2024,0
Inwook Hwang,Height-renderable morphable tactile display enabled by programmable modulation of local stiffness in photothermally active polymer,2024,0
Inwook Hwang,Stereoscopic surface display device and operation method of the same,2024,0
Inwook Hwang,"Soft actuator, artificial muscle including the same and artificial muscle driving method using the same",2023,0
Inwook Hwang,Soft actuator and artificial muscle including the same,2022,0
Inwook Hwang,Apparatus for generating vibrotactile sensation,2022,0
Inwook Hwang,Extended AirPiano: Visuohaptic Virtual Piano with Multiple Ultrasonic Array Modules,2018,0
Inwook Hwang,비접촉식 촉감 디스플레이 기술 동향,2018,0
Inwook Hwang,Trends on Non-contact Haptic Display Technology,2018,0
Inwook Hwang,An Analysis of Haptic Based Image Classification,2017,0
Inwook Hwang,비접촉식 초음파 촉감 디스플레이의 다중초점 생성 효율 향상 기법,2016,0
Inwook Hwang,시각장애인을 위한 TV 조작용 제스처의 설계,2014,0
Inwook Hwang,원호형 필터를 이용한 동공 중심 검출 기반 시선추적,2014,0
Inwook Hwang,진동 화음의 어울림 인지에 대한 가능성 연구,2012,0
Inwook Hwang,Multiple Vibration Signal Feedback for Mobile Devices,2012,0
Inwook Hwang,음악의 셈여림표를 이용한 모바일 기기용 진동 아이콘의 설계,2011,0
Inwook Hwang,모바일 기기용 실시간 이중 채널 진동 촉감 음악 재생기,2011,0
Inwook Hwang,포항공과대학교 햅틱스 및 가상현실 연구실 학술 전시: Haptic Augmented Reality: 실제 물체의 경도를 변화시키는 시스템 Vibrotactile Score: 음악적 메타포를 이용한 진동저작 시스템 …,2010,0
Inwook Hwang,이동형 햅틱 장치의 실제적 문제점과 그 향상 방안,2009,0
Inwook Hwang,Practical Issues of Mobile Haptic Interface and Their Improvements,2009,0
Inwook Hwang,동작기반의 체험형 리모트 콘트롤,2007,0
Dane Coffey,"Interactive slice WIM: Navigating and interrogating volume data sets using a multisurface, multitouch VR interface",2011,112
Dane Coffey,Design by dragging: An interface for creative forward and inverse design with simulation ensembles,2013,73
Dane Coffey,Computer visualization of anatomical items,2017,71
Dane Coffey,"Slice WIM: a multi-surface, multi-touch interface for overview+ detail exploration of volume datasets in virtual reality",2011,62
Dane Coffey,Making VR work: building a real-world immersive modeling application in the virtual world,2014,50
Dane Coffey,Material analysis of anatomical items,2018,36
Dane Coffey,Drawing with the flow: A sketch-based interface for illustrative visualization of 2D vector fields,2010,34
Dane Coffey,Vortex formation and instability in the left ventricle,2012,30
Dane Coffey,"Visualizing motion data in virtual reality: Understanding the roles of animation, interaction, and static presentation",2012,25
Dane Coffey,"Safety of nonsteroidal anti‐inflammatory drugs in major gastrointestinal surgery: a prospective, multicenter cohort study",2017,22
Dane Coffey,Toward mixed method evaluations of scientific visualizations and design process as an evaluation tool,2012,21
Dane Coffey,"A process for design, verification, validation, and manufacture of medical devices using immersive VR environments",2010,19
Dane Coffey,"Principles, interactions and devices for real-world immersive modeling",2015,16
Dane Coffey,Low cost VR meets low cost multi-touch,2010,16
Dane Coffey,Force Brushes: Progressive data-driven haptic selection and filtering for multi-variate flow visualizations,2012,14
Dane Coffey,Material analysis of anatomical items,2020,8
Dane Coffey,A System for Optimizing Medical Device Development Using Finite Element Analysis Predictions,2014,8
Dane Coffey,A framework for medical device design using cad synchronization and remote high-performance FEA computing,2012,5
Dane Coffey,"Shadow WIM: a multi-touch, dynamic world-in-miniature interface for exploring biomedical data",2010,4
Dane Coffey,Hierarchical usability levels for sparse linear system solver components,2008,3
Dane Coffey,Display of supplemental content,2023,2
Dane Coffey,"BioWIM: A MultiSurface, MultiTouch Interface for Exploratory Visualization of Biomedical Data",2010,2
Dane Coffey,Virtual-world simulator,2023,1
Dane Coffey,A user study to understand motion visualization in virtual reality,2012,1
Dane Coffey,Immersive VR Touch Workbenches: Applications in Engineering and Art,2012,1
Dane Coffey,3D digital model surface rendering and conversion,2023,0
Dane Coffey,Enhanced vision system and method,2023,0
Dane Coffey,Volumetric representation of digital objects from depth renderings,2023,0
Dane Coffey,Item location tracking via image analysis and projection,2022,0
Dane Coffey,Virtual-world simulator,2021,0
Dane Coffey,Virtual design,2020,0
Dane Coffey,Optimizing design with extensive simulation data: A case study of designing a vacuum-assisted biopsy tool,2018,0
Dane Coffey,Computer visualization of anatomical items,2015,0
Dane Coffey,Making VR work,2014,0
Dane Coffey,Scalable Natural User Interfaces for Data-Intensive Exploratory Visualization: Designing in the Context of Big Data,2014,0
Dane Coffey,Toward Simulation-Based Medical Device Design: Integrating High Performance Cloud FEA Computing Into Intuitive Design Modeling,2012,0
Dane Coffey,Coupling multi-level component interfaces for parallel sparse linear system solvers,2009,0
Dane Coffey,Using Virtual Reality Environments for Medical Devices Design,2009,0
Dane Coffey,An Human-Centered Design Approach for Devices Interacting with Soft Tissue,N/A,0
Dane Coffey,"Arthur Erdman Mechanical Engineering, Medical Devices Center",N/A,0
Dane Coffey,VR 2014 Conference Committee Members,N/A,0
Salah Taamneh,Severity Prediction of Traffic Accident Using an Artificial Neural Network,2017,222
Salah Taamneh,Data-mining techniques for traffic accident modeling and prediction in the United Arab Emirates,2017,106
Salah Taamneh,A multimodal dataset for various forms of distracted driving,2017,90
Salah Taamneh,"Dissecting driver behaviors under cognitive, emotional, sensorimotor, and mixed stressors",2016,67
Salah Taamneh,An intelligent cyber security phishing detection system using deep learning techniques,2022,56
Salah Taamneh,Clustering-based classification of road traffic accidents using hierarchical clustering and artificial neural networks,2017,52
Salah Taamneh,Evaluation of the performance of random forests technique in predicting the severity of road traffic accidents,2019,11
Salah Taamneh,Investigating the adoption of Big Data management in healthcare in Jordan,2021,7
Salah Taamneh,Machine Learning Based Phishing Attacks Detection Using Multiple Datasets.,2023,5
Salah Taamneh,"A machine learning approach for building an adaptive, real-time decision support system for emergency response to road traffic injuries",2021,5
Salah Taamneh,Subjectbook: hypothesis-driven ubiquitous visualization for affective studies,2016,5
Salah Taamneh,"Apache Hadoop performance evaluation with resources monitoring tools, and parameters optimization: IOT emerging demand",2021,3
Salah Taamneh,Parallelism exploration in sequential algorithms via animation tool,2021,2
Salah Taamneh,Parallel and fault-tolerant k-means clustering based on the actor model,2020,2
Salah Taamneh,Analyzing the Effectiveness of Imbalanced Data Handling Techniques in Predicting Driver Phone Use,2023,1
Salah Taamneh,A robust distributed clustering of large data sets on a grid of commodity machines,2021,1
Salah Taamneh,"Investigating the Adoption of Big Data Management in Healthcare in Jordan. Data 2021, 6, 16",2021,1
Salah Taamneh,Performance Evaluation of Machine Learning Approaches in Detecting IoT-Botnet Attacks.,2023,0
Salah Taamneh,Investigating Cardiovascular Activation of Young Adults in Routine Driving,2023,0
Salah Taamneh,Energy-efficient location-based routing algorithms for three dimensional mobile ad hoc networks,2021,0
Salah Taamneh,Subjectbook: Data Management and Visualization Methods for Affective Studies,2016,0
Salah Taamneh,WHAT SYMPATHETIC RESPONSES CAN TELL ABOUT CHILDREN’S PERFORMANCE IN READING,2015,0
Károly Hercegfi,A content-analysis approach for exploring usability problems in a collaborative virtual environment,2018,47
Károly Hercegfi,Heart rate variability monitoring during human-computer interaction,2011,47
Károly Hercegfi,The impact of user experience levels on web credibility judgments,2010,38
Károly Hercegfi,An exploratory study on search behavior in different languages,2012,27
Károly Hercegfi,Eye-tracking-based wizard-of-oz usability evaluation of an emotional display agent integrated to a virtual environment,2019,24
Károly Hercegfi,Research questions on integrating user experience approaches into software development processes,2017,21
Károly Hercegfi,Different people different styles: Impact of personality style in web sites credibility judgement,2011,18
Károly Hercegfi,Empirical usability evaluation of the Wii controller as an input device for the VirCA immersive virtual space,2011,17
Károly Hercegfi,Event-related assessment of hypermedia-based e-learning materials with an hrvbased method that considers individual differences in users,2011,16
Károly Hercegfi,Experiences of virtual desktop collaboration experiments,2015,15
Károly Hercegfi,Supporting children's online identity in international communities,2015,15
Károly Hercegfi,Exploring cultural differences in information behavior applying psychophysiological methods,2010,15
Károly Hercegfi,Features of collaboration in the virca immersive 3d environment,2014,14
Károly Hercegfi,Temporal resolution capabilities of the mid-frequency heart rate variability-based human-computer interaction evaluation method,2019,13
Károly Hercegfi,Qualitative analysis of user experience in a 3D virtual environment,2015,13
Károly Hercegfi,Evaluation of search quality differences and the impact of personality styles in native and foreign language searching tasks,2012,13
Károly Hercegfi,HCI Group of the Department of Ergonomics and Psychology at the Budapest University of Technology and Economics,2004,13
Károly Hercegfi,Usability related human errors in a collaborative immersive VR environment,2014,12
