Author Name,Title,Year,Citations
Rui Ying,Supporting children's math learning with feedback-augmented narrative technology,2020,39
Rui Ying,Reinforcement learning tutor better supported lower performers in a math task,2024,7
Nils Beese,Physical and cognitive demands of work in building construction,2020,32
Nils Beese,Development of a Digital Video-Based Occupational Risk Assessment Method,2021,5
Nils Beese,Cognitive indicators for acoustic source localization and presence in a vivid 3D scene,2019,5
Nils Beese,The right tools for the job: towards preference and performance considerations in the design of virtual reality interactions,2022,3
Nils Beese,The Art of Orientation-How not to be Lost in 3D,2021,1
Nils Beese,Digitale Prävention im Bau-Handwerk,2022,0
Vaijayanthi S,Target object detection from Unmanned Aerial Vehicle (UAV) images based on improved YOLO algorithm,2022,28
Vaijayanthi S,Synthesis approach for emotion recognition from cepstral and pitch coefficients using machine learning,2021,10
Vaijayanthi S,Human Emotion Recognition from Body Posture with Machine Learning Techniques,2022,3
Vaijayanthi S,A survey on recent deep learning architectures,2021,3
Vaijayanthi S,Semantic-based visual emotion recognition in videos-a transfer learning approach,2022,2
Vaijayanthi S,Dense SIFT-Based Facial Expression Recognition Using Machine Learning Techniques,2022,0
Vaijayanthi S,Facial Expression Recognition Using Hyper-Complex Wavelet Scattering and Machine Learning Techniques,2022,0
Vaijayanthi S,Synthesis Approach for Emotion T Recognition from Cepstral and Pitch mkkS Coefficients Using Machine Learning,N/A,0
Vaijayanthi S,A Survey on Recent Deep Learning kkS,N/A,0
Shameer Pradhan,Requirement Engineering Challenges for AI-intense Systems Development,2021,39
Shameer Pradhan,Identifying and Managing Data Quality Requirements: A Design Science Case Study in the Field of Automated Driving,2023,7
Shameer Pradhan,Quality Attributes of Data in Distributed Deep Learning Architectures,2021,0
Shameer Pradhan,Workshops in a virtual space: A design study of online education towards enhanced collaboration,2020,0
Shameer Pradhan,Investigation of Event-Prediction in Time-Series Data: How to organize and process time-series data for event prediction?,2019,0
Alexander Kalus,The Mood Game-How to Use the Player's Affective State in a Shoot'em up Avoiding Frustration and Boredom,2019,16
Alexander Kalus,The rubber hand illusion in virtual reality and the real world-comparable but different,2022,11
Alexander Kalus,PumpVR: rendering the weight of objects and avatars through liquid mass transfer in virtual reality,2023,8
Alexander Kalus,How to induce a physical and virtual rubber hand illusion,2022,4
Alexander Kalus,Towards inducing weight perception in virtual reality through a liquid-based haptic controller,2022,3
Alexander Kalus,Understanding the Effects of Perceived Avatar Appearance on Latency Sensitivity in Full-Body Motion-Tracked Virtual Reality,2023,2
Alexander Kalus,From Trash to Treasure: Experiences from Building Tangible Artifacts out of Discarded Components,2023,1
Alexander Kalus,Utilizing Liquid Transfer for Weight Simulation: Challenges and Future Directions,2023,1
Alexander Kalus,16. Workshop Be-greifbare Interaktion,2023,0
Clarissa Maria de A. Barbosa,Identifying potential social impact of collaborative systems at design time,2007,15
Clarissa Maria de A. Barbosa,Using the underlying discourse unveiling method to understand organizations of social volunteers,2002,14
