Author Name,Title,Year,Citations
Rob Semmens,Toward a more humane genetics education: Learning about the social and quantitative complexities of human genetic variation research could reduce racial bias in adolescent and …,2019,101
Rob Semmens,Is now a good time? An empirical study of vehicle-driver communication timing,2019,59
Rob Semmens,Determinants that are believed to influence the acceptance and adoption of mission critical autonomous systems,2021,19
Rob Semmens,Army Institutional Training: Current Status and Future Research,2010,10
Rob Semmens,Incentive mechanisms for acceptance and adoption of automated systems,2021,9
Rob Semmens,Virtual reality for immersive human machine teaming with vehicles,2020,8
Rob Semmens,Insight into user acceptance and adoption of autonomous systems in mission critical environments,2023,6
Rob Semmens,Who are you? we really wanna know... especially if you think you're like a computer scientist,2015,5
Rob Semmens,Investigating Active Tangibles and Augmented Reality for Creativity Support in Remote Collaboration,2020,4
Rob Semmens,Developing a Blended Learning Approach for Army Leader Planning,2010,4
Rob Semmens,Training platoon leader adaptive thinking skills in a classroom setting,2011,3
Rob Semmens,State machine execution traces for verifying and validating robot behaviors,2023,2
Rob Semmens,Behavior analysis of search and rescue operations employing human-machine teaming,2023,2
Rob Semmens,Creating an interface between behavior-modeling software and a robotic simulation environment,2023,2
Rob Semmens,"Use, acceptance, and adoption of automated systems with intrinsic and extrinsic motivation based incentive mechanisms",2022,2
Rob Semmens,Is that what i think it is? Impact of screen size on user ability to identify human activities,2020,2
Rob Semmens,Insights into Expertise and Tactics in Human-Robot Teaming,2020,2
Rob Semmens,The effectiveness of virtual reality for training human-robot teams,2022,1
Rob Semmens,Training Tactical-Level Planning Skills: An Investigation of Problem-Centered and Direct Instruction Approaches,2011,1
Rob Semmens,Who Makes Johnny 5 Come Alive? Using Diverse Perspectives to Drive Requirements for Human-Robot Teams,2022,0
Rob Semmens,Toward Measures of Human-robot Teaming Effectiveness,2021,0
Rob Semmens,"Formation, Implementation, and Verification of Requirements for Human-Autonomy Teaming",2021,0
Rob Semmens,SYSTEMS ENGINEERING CAPSTONE REPORT,2020,0
Rob Semmens,Motivating Use of Unmanned Assets in Human-Autonomy Teaming,2020,0
Rob Semmens,Drawn Together:  Using Visualization as a Problem-Solving Strategy in Project Management,2017,0
Rob Semmens,Inventing the Precedence Diagram as Preparation for Future Learning,2016,0
Rob Semmens,In GPS We (Sometimes) Trust,2014,0
Rob Semmens,You Can Go Your Own Way... But You Won't: Exploring Road Utilization in the Bay Area,2013,0
Rob Semmens,Organizational Climate and Creation of Durable Change,2010,0
Rob Semmens,Adapting Outcomes Based Training and Education in a Classroom Environment,2010,0
Rob Semmens,Influence of CATC in an Operational Setting,2010,0
Rob Semmens,A Computer Mediated Learning Environment for a Joint and Expeditionary Mindset,2010,0
Rob Semmens,Assessment Tools for Basic Army Noncommissioned Officer Training,2009,0
Claudio Sapateiro,Integrating spatial data and decision models in an e-planning tool,2010,40
Claudio Sapateiro,An emergency response model toward situational awareness improvement,2009,32
Claudio Sapateiro,Developing a mobile collaborative tool for business continuity management,2011,30
Claudio Sapateiro,Distinct approaches to value system in collaborative networks environments,2006,25
Claudio Sapateiro,Integrating decision-making support in geocollaboration tools,2014,21
Claudio Sapateiro,Aspects for Information Systems Implementation: challenges and impacts. A higher education institution experience.,2008,20
Claudio Sapateiro,Awareness checklist: reviewing the quality of awareness support in collaborative applications,2010,19
Claudio Sapateiro,Developing collaborative peer-to-peer applications on mobile devices,2009,9
Claudio Sapateiro,Evaluating the Use of Mobile Devices in Critical Incidents Response: A Microworld Approach.,2011,8
Claudio Sapateiro,Gathering big data for teamwork evaluation with microworlds,2017,7
Claudio Sapateiro,Supporting experimental collaborative systems evaluation,2011,6
Claudio Sapateiro,Evaluating a mobile emergency response system,2008,6
Claudio Sapateiro,Supporting unstructured activities in crisis management: A collaboration model and prototype to improve situation awareness,2009,5
Claudio Sapateiro,Development of a mobile situation awareness tool supporting disaster recovery of business operations,2011,4
Claudio Sapateiro,Crossing Human Factors Research and Business Intelligence,2020,2
Claudio Sapateiro,Leverage web analytics for real time website browsing recommendations,2017,2
