Author Name,Title,Year,Citations
Ika Asti Astuti,Penerapan Metode User Centered Design Pada Game Based Learning Terhadap Motivasi Belajar Siswa,2017,19
Ika Asti Astuti,Pengembangan Media Interaktif Pengenalan Sistem Tata Surya Menggunakan Framework MDLC,2019,15
Ika Asti Astuti,Measuring the UX of mobile application attendance lectures feature using Short-User Experience Questions (UEQ-S),2021,12
Ika Asti Astuti,"Comparison of time, size and quality of 3D object rendering using render engine eevee and cycles in blender",2022,8
Ika Asti Astuti,Pembuatan Prototype Aplikasi Game Edukasi Sistem Tata Surya Untuk Siswa Sekolah Dasar,2020,8
Ika Asti Astuti,Pengembangan dan Testing Marker 3D Printed Model pada Augmented Reality Planet Tata Surya,2021,7
Ika Asti Astuti,Estimation of Transmission Rate and Recovery Rate of SIR Pandemic Model Using Kalman Filter,2022,4
Ika Asti Astuti,Evaluasi Augmented Reality Bangun Ruang sebagai Media Pembelajaran Siswa Kelas IV Sekolah Dasar,2023,3
Ika Asti Astuti,Animasi Motion Graphic Sebagai Media Pembelajaran Sistem Tata Surya Untuk Siswa Kelas 6 Sekolah Dasar,2023,3
Ika Asti Astuti,Rancang Bangun Interior Architectural Visualization Menggunakan Unreal Engine 4,2021,3
Ika Asti Astuti,Pembuatan Prototype Augmented Reality Sebagai Langkah Mitigasi Bencana Gunung Merapi,2019,3
Ika Asti Astuti,Pengembangan Game Math Story Problems Menggunakan RPG Maker MZ untuk Anak 4-7 Tahun,2022,2
Ika Asti Astuti,Application lidar and point clouds for 3d modeling of museum object,2022,2
Ika Asti Astuti,Interactive augmented reality for the depth of an object using the model-based occlusion method,2020,2
Ika Asti Astuti,Development of Augmented Reality Face Tracking Features on Glasses E-Commerce Websites,2023,1
Ika Asti Astuti,Penerapan User Centered Design pada Perancangan Mobile Apps Sistem Pemesanan Kue,2023,1
Ika Asti Astuti,Performance Comparison of Rabin-Karp Algorithm and Winnowing Algorithm for Document Abstraction Similarity Detection,2022,1
Ika Asti Astuti,The effect and impact of the electre method for sensitivity testing based on the case study selection of outstanding students,2022,1
Ika Asti Astuti,Automatically regulates non-player character behavior using fuzzy logic as an artificial intelligence mechanism for action makers,2019,1
Ika Asti Astuti,Perancangan Basis Data Pencairan Dana Organisasi Mahasiswa STMIK Amikom Yogyakarta,2016,1
Ika Asti Astuti,Determinants Influencing E- Payment Adoption Amidst COVID-19: A Conceptual Framework,2024,0
Ika Asti Astuti,OPTIMALISASI FILE RAW PADA GAMBAR BACKLIGHT DENGAN MENERAPKAN TEKNIK EDITING HIGH DYNAMIC RANGE (HDR),2024,0
Ika Asti Astuti,Grouping of Image Patterns Using Inceptionv3 For Face Shape Classification,2023,0
Ika Asti Astuti,Measuring of Scientific Document Abstraction Similarity Using Rabin-Karp and Poter Stemmer,2023,0
Ika Asti Astuti,PELATIHAN PEMBUATAN VIDEO MENGGUNAKAN PREMIERE UNTUK PEMUDA PEMUDI KARANG TARUNA P3L DUSUN PANGGUNGAN LOR KALURAHAN TRIHANGGO,2021,0
Ika Asti Astuti,PELATIHAN PEMANFAATAN APLIKASI SMARTPHONE UNTUK PEMBUATAN VIDEO PENDEK PADA STAFF BADAN PENGAWAS DAN PEMILU (BAWASLU) SLEMAN,2020,0
Ika Asti Astuti,PERANCANGAN AUGMENTED REALITY UNTUK PEMBELAJARAN PATAH TULANG,2020,0
Ika Asti Astuti,Analisis Fitur Website Dan Aplikasi Manajemen Transaksi Dan Member Sistalisius,2016,0
Ika Asti Astuti,"2019 4th International Conference on Information Technology, Information Systems and Electrical Engineering (ICITISEE)",N/A,0
Angela Lin,Deaf and hard-of-hearing individuals' preferences for wearable and mobile sound awareness technologies,2019,58
Angela Lin,Exploring sound awareness in the home for people who are deaf or hard of hearing,2019,39
Angela Lin,ORACLE: A sample-return mission to Titan,2022,0
Jonathan A. Saddler,Modeling and testing a family of surgical robots: an experience report,2018,24
Jonathan A. Saddler,Visually analyzing students' gaze on c++ code snippets,2019,19
Jonathan A. Saddler,A gaze-based exploratory study on the information seeking behavior of developers on stack overflow,2019,16
Jonathan A. Saddler,Studying developer reading behavior on stack overflow during api summarization tasks,2020,10
Jonathan A. Saddler,Reading behavior and comprehension of C++ source code-a classroom study,2019,10
Jonathan A. Saddler,EventFlowSlicer: a tool for generating realistic goal-driven GUI tests.,2017,10
Jonathan A. Saddler,EventFlowSlicer: Goal based test generation for graphical user interfaces,2016,4
Jonathan A. Saddler,EventFlowSlicer: A Goal-based Test Case Generation Strategy for Graphical User Interfaces,2016,3
Jonathan A. Saddler,Looks can mean achieving: understanding eye gaze patterns of proficiency in code comprehension,2019,1
Jonathan A. Saddler,Understanding Eye Gaze Patterns in Code Comprehension,2020,0
Jordan S. Huffaker,"Public acceptance of evolution in the United States, 1985–2020",2022,36
Jordan S. Huffaker,The acquisition of health and science information in the 21st century,2020,28
Jordan S. Huffaker,Crowdsourced Detection of Emotionally Manipulative Language,2020,15
Jordan S. Huffaker,"Public attitude toward Covid‐19 vaccination: The influence of education, partisanship, biological literacy, and coronavirus understanding",2022,14
Jordan S. Huffaker,Public assessment of the Trump administration’s handling of the Covid pandemic: a case study in lifelong learning,2022,2
Jordan S. Huffaker,The public acquisition of space science information in the 21st century,2022,2
Jordan S. Huffaker,Social Reference Processing with Collaborative Human-AI Systems,2023,0
Jordan S. Huffaker,Shaping Trust in Machine Translation Suggestions Through AI-Assisted Context Building,2022,0
Jordan S. Huffaker,Mitigating Conspiracy Thinking with Non-Expert Crowds,2019,0
Jordan S. Huffaker,Training Data Voids: Novel Attacks Against NLP Content Moderation,2019,0
Jordan S. Huffaker,Relay: Interface Support for List-Making by Crowds,N/A,0
Carolin Stellmacher,Comparing Pedestrian Navigation Methods in Virtual Reality and Real Life,2019,24
Carolin Stellmacher,Understanding Users’ Knowledge about the Privacy and Security of Browser Extensions,2021,20
Carolin Stellmacher,Sharing heartbeats: motivations of citizen scientists in times of crises,2021,16
Carolin Stellmacher,Triggermuscle: Exploring Weight Perception for Virtual Reality Through Adaptive Trigger Resistance in a Haptic VR Controller,2022,10
Carolin Stellmacher,Escaping the Privacy Paradox: Evaluating the Learning Effects of Privacy Policies With Serious Games,2022,7
Carolin Stellmacher,Studiengang-Monitoring: Studienverlaufsanalysen auf Basis von ECTS-Punkten,2016,7
Carolin Stellmacher,Continuous VR Weight Illusion by Combining Adaptive Trigger Resistance and Control-Display Ratio Manipulation,2023,4
Carolin Stellmacher,Vicious or Virtuous Cycle? The Privacy Implications of Active Assisted Living Technologies for Older People,2022,2
Carolin Stellmacher,Souveräne digitalrechtliche Entscheidungsfindung hinsichtlich der Datenpreisgabe bei der Nutzung von Wearables,2022,2
Carolin Stellmacher,Haptic-Enabled Buttons Through Adaptive Trigger Resistance,2021,2
