Author Name,Title,Year,Citations
Jose Luis Isla Montes,Analysis and application of gamification,2012,416
Jose Luis Isla Montes,"Motivation, students’ needs and learning outcomes: A hybrid game-based app for enhanced language learning",2016,177
Jose Luis Isla Montes,Gamification: Analysis and Application,2013,145
Jose Luis Isla Montes,Agenda colaborativa para el aprendizaje de idiomas: del papel al dispositivo móvil,2017,27
Jose Luis Isla Montes,An architecture for access control management in collaborative enterprise systems based on organization models,2007,26
Jose Luis Isla Montes,El IRC como herramienta para la formación flexible y a distancia,2000,23
Jose Luis Isla Montes,Consideraciones para la implantación de la videoconferencia en el aula,2001,17
Jose Luis Isla Montes,Supporting social organization modelling in cooperative work using patterns,2005,13
Jose Luis Isla Montes,A pattern-based approach for conceptual modeling of cooperative systems,2007,10
Jose Luis Isla Montes,Organization Modelling to Support Access Control for Collaborative Systems.,2006,10
Jose Luis Isla Montes,Descripción de Patrones de Organización y su Modelado con AMENITIES,2004,10
Jose Luis Isla Montes,Modelado Conceptual de Sistemas Cooperativos en base a Patrones en AMENITIES,2007,7
Jose Luis Isla Montes,Un marco conceptual para el modelado de sistemas colaborativos empresariales,2006,7
Jose Luis Isla Montes,A collaborative mobile learning system to facilitate foreign language learning and assessment processes,2016,6
Jose Luis Isla Montes,Una Aproximación Basada en Patrones para el Modelado Conceptual de Sistemas Cooperativos,2007,6
Jose Luis Isla Montes,Un profile para el modelado de patrones de software,2005,6
Jose Luis Isla Montes,Modelado Conceptual de Sistemas Cooperativos en base a Patrones en AMENITIES,2007,5
Jose Luis Isla Montes,Access Control Model for Collaborative Business Process,2009,4
Jose Luis Isla Montes,Modelando patrones de organización,2002,4
Jose Luis Isla Montes,Redesigning a Foreign Language Learning Task Using Mobile Devices: A Comparative Analysis between the Digital and Paper-Based Outcomes,2022,3
Jose Luis Isla Montes,"Motivation, students’ needs and learning outcomes: a hybrid game-based app for enhanced language learning. SpringerPlus, 5 (1): 1305",2016,3
Jose Luis Isla Montes,Modelo de control de acceso en un sistema colaborativo,2006,3
Jose Luis Isla Montes,Structural modeling of design patterns: REP diagrams,2003,3
Jose Luis Isla Montes,Hacia un Catálogo de Patrones para el Modelado Conceptual de Sistemas Colaborativos,2011,1
Jose Luis Isla Montes,Diseño en base a patrones. Aplicación a sistemas hipermedia Colaborativos.,2002,1
Jose Luis Isla Montes,Ejercicios de fundamentos de informática. Test y ejercicios resueltos,1997,1
Jose Luis Isla Montes,Desarrollo de competencias en Ingeniería de Requisitos mediante una estrategia de aprendizaje colaborativo basado en proyectos reales,N/A,1
Jose Luis Isla Montes,Sistematización de la evaluación entre iguales de competencias para Ingeniería de Requisitos mediante EvalCOMIX,N/A,1
Jose Luis Isla Montes,The collaborative agenda for language learning: from paper to the mobile device,2017,0
Jose Luis Isla Montes,Collaborative Development of Reusable Educational Resources for Software Engineering and Information Systems Core Subjects,2011,0
Jose Luis Isla Montes,An architecture for access control management in collaborative enterprise systems based on organization models,2007,0
Jose Luis Isla Montes,Integration of Organisational Patterns into a Group-Centred Methodology,2006,0
Jose Luis Isla Montes,Organization modelling of the collaborative process: a pattern-based approach,2005,0
Jose Luis Isla Montes,Modelado Estructural de Patrones de Diseño: Diagramas REP,2003,0
Jose Luis Isla Montes,Las nuevas tecnologías en la comunicación humana: El IRC en la educación,1999,0
Jose Luis Isla Montes,Las nuevas tecnologías en la comunicación humana: la videoconferencia en la educación,1999,0
Jose Luis Isla Montes,Las nuevas tecnologías en la comunicación humana: el IRC en la educación,1999,0
Jose Luis Isla Montes,Construcción de indicadores de calidad de servicio: aplicación a un servicio informático,1998,0
Jose Luis Isla Montes,De los patrones de organización e interacción al diseño de inter-faces de usuario colaborativas,N/A,0
Jose Luis Isla Montes,Patrones de organización. Integración en un proceso de desarrollo centrado en el grupo,N/A,0
Gershon Dublon,"A survey of human-sensing: Methods for detecting presence, count, location, track, and identity",2010,387
Gershon Dublon,"Cilllia: 3D printed micro-pillar structures for surface texture, actuation and sensing",2016,96
Gershon Dublon,PEM-ID: Identifying people by gait-matching using cameras and wearable accelerometers,2009,60
Gershon Dublon,Extra sensory perception,2014,37
Gershon Dublon,HearThere: Networked sensory prosthetics through auditory augmented reality,2016,34
Gershon Dublon,Doppellab: Tools for exploring and harnessing multimodal sensor network data,2011,28
Gershon Dublon,The networked sensory landscape: Capturing and experiencing ecological change across scales,2017,27
Gershon Dublon,Recognizing activities from context and arm pose using finite state machines,2009,25
Gershon Dublon,Identifying people in camera networks using wearable accelerometers,2009,23
Gershon Dublon,Deep learning for wildlife conservation and restoration efforts,2019,21
Gershon Dublon,ListenTree: Audio-haptic display in the natural environment,2015,21
Gershon Dublon,"A survey of human-sensing: Methods for detecting presence, count, location, track",2010,21
Gershon Dublon,Truss: tracking risk with ubiquitous smart sensing,2012,20
Gershon Dublon,Listentree: audio-haptic display in the natural environment,2014,16
Gershon Dublon,"EMI Spy: Harnessing electromagnetic interference for low-cost, rapid prototyping of proxemic interaction",2015,15
Gershon Dublon,Patchwork: Multi-User Network Control of a Massive Modular Synthesizer.,2012,15
Gershon Dublon,Deep learning locally trained wildlife sensing in real acoustic wetland environment,2019,14
Gershon Dublon,A Survey of Human-Sensing: Methods for Detecting Presence,2010,10
Gershon Dublon,How a sensor-filled world will change human consciousness,2014,9
Gershon Dublon,Micro-pillar methods and apparatus,2019,8
Gershon Dublon,Resynthesizing reality: Driving vivid virtual environments from sensor networks,2017,7
Gershon Dublon,"Tongueduino: hackable, high-bandwidth sensory augmentation",2012,7
Gershon Dublon,MarshVis: Visualizing real-time and historical ecological data from a wireless sensor network,2015,6
Gershon Dublon,Sensor (y) landscapes: Technologies for new perceptual sensibilities,2018,5
Gershon Dublon,Methods of 3D printing micro-pillar structures on surfaces,2015,4
Gershon Dublon,Deep learning for environmental sensing toward social wildlife database,2020,3
Gershon Dublon,Cilllia,2016,3
Gershon Dublon,"Phox ears: a parabolic, head-mounted, orientable, extrasensory listening device.",2015,3
Gershon Dublon,FingerSynth: Wearable transducers for exploring the environment with sound,2014,2
Gershon Dublon,Living sounds: Live nature sound as online performance space,2021,1
Gershon Dublon,Percepcja pozazmysłowa,2014,1
Gershon Dublon,"Beyond the lens: communicating context through sensing, video, and visualization",2011,1
Gershon Dublon,The Wandering Mind: Planetary Scale Dreaming in Latent Spaces,2021,0
Gershon Dublon,Decoding the Soundscape Using Deep Learning Models: A System to Support Long-Term Acoustic Monitoring of Wildlife Occupancy with Citizen Science Input,2019,0
Gershon Dublon,Resynthesizing reality: driving vivid virtual environments from sensor networks,2017,0
Gershon Dublon,La era de la informática universal,2014,0
Gershon Dublon,Beyond the Lens,2010,0
Gershon Dublon,Identifying people by gait-matching using cameras and wearable accelerometers,2009,0
Gershon Dublon,"a controlled motion based on the hair geometry, and printed objects can now sense human touch direction and velocity. In this paper, we will focus on introducing the …",N/A,0
Prof. Shivanand  Sharanappa Gornale,Detection of Osteoarthritis using Knee X-Ray Image Analyses: A Machine Vision based Approach,2016,65
Prof. Shivanand  Sharanappa Gornale,Analysis of fingerprint image for gender classification using spatial and frequency domain analysis,2013,36
Prof. Shivanand  Sharanappa Gornale,Mathematical morphology approach for genuine fingerprint feature extraction,2007,36
Prof. Shivanand  Sharanappa Gornale,A Survey on Exploration and Classification of Osteoarthritis Using Image Processing Techniques,2016,35
Prof. Shivanand  Sharanappa Gornale,Determination of osteoarthritis using histogram of oriented gradients and multiclass SVM,2017,32
Prof. Shivanand  Sharanappa Gornale,Automatic detection and classification of knee osteoarthritis using hu's invariant moments,2020,30
Prof. Shivanand  Sharanappa Gornale,Fingerprint based automatic human gender identification,2017,30
Prof. Shivanand  Sharanappa Gornale,Advances in computer vision and information technology,2008,27
Prof. Shivanand  Sharanappa Gornale,Gender classification based on online signature features using machine learning techniques,2022,26
Prof. Shivanand  Sharanappa Gornale,Study of Segmentation Techniques for Assessment of Osteoarthritis in Knee X-ray Images,2019,25
Prof. Shivanand  Sharanappa Gornale,Fingerprint Based Gender Classification Using Local Binary Pattern,2017,21
Prof. Shivanand  Sharanappa Gornale,"Analysis of Multi-modal Biometrics System for Gender Classification Using Face, Iris and Fingerprint Images",2019,20
Prof. Shivanand  Sharanappa Gornale,Fingerprint based Gender Identification using Discrete Wavelet Transform and Gabor Filters,2016,20
Prof. Shivanand  Sharanappa Gornale,Computer vision and information technology: advances and applications,2010,20
Prof. Shivanand  Sharanappa Gornale,Study and analysis of various edge detection methods for X-ray images,2010,19
Prof. Shivanand  Sharanappa Gornale,Analysis and Detection of Content based Video Retrieval,2019,18
Prof. Shivanand  Sharanappa Gornale,Performance analysis of biorthogonal wavelet filters for lossy fingerprint image compression,2007,18
Prof. Shivanand  Sharanappa Gornale,Analysis and Detection of Content based Video Retrieval,N/A,18
Prof. Shivanand  Sharanappa Gornale,Haralick Feature Descriptors for Gender Classification Using  Fingerprints: A Machine Learning Approach,2015,17
Prof. Shivanand  Sharanappa Gornale,Fingerprint based gender classification for biometric security: A state-of-the-art technique,2015,17
Prof. Shivanand  Sharanappa Gornale,Fusion of Local Binary Pattern and Local Phase Quantization features set for Gender Classification using Fingerprints”,2019,16
Prof. Shivanand  Sharanappa Gornale,Behavioral biometric data analysis for gender classification using feature fusion and machine learning,2021,14
Prof. Shivanand  Sharanappa Gornale,Automatic human gender identification using palmprint,2019,14
Prof. Shivanand  Sharanappa Gornale,Improvising MSN and PSNR for finger-print image noised by GAUSSIAN and SALT & PEPPER,2012,13
Prof. Shivanand  Sharanappa Gornale,Fingerprint image de-noising using multi-resolution analysis (MRA) through stationary wavelet transform (SWT) method,2010,13
Prof. Shivanand  Sharanappa Gornale,FUSION OF FINGERPRINT AND AGE BIOMETRIC FOR GENDER CLASSIFICATION USING FREQUENCY AND TEXTURE ANALYSIS,2014,12
Prof. Shivanand  Sharanappa Gornale,Digital knee x-ray images,2020,11
Prof. Shivanand  Sharanappa Gornale,Gender Classification Using Fingerprints Based On Support Vector Machines (SVM) With 10-Cross Validation Technique,2015,11
Prof. Shivanand  Sharanappa Gornale,Survey on Handwritten Signature Biometric Data Analysis for  Assessment of Neurological Disorder using Machine Learning  Techniques,2022,10
Prof. Shivanand  Sharanappa Gornale,Detection and Classification of Signage’s from Random Mobile Videos Using Local Binary Patterns,2018,10
Prof. Shivanand  Sharanappa Gornale,Computer Assisted Analysis and Systemization of knee Osteoarthritis using Digital X-ray images,2016,10
Prof. Shivanand  Sharanappa Gornale,Fingerprint Image Compression using Retain Energy (RE) and Number of Zeros (NZ) through Wavelet Packet (WP),2008,10
Prof. Shivanand  Sharanappa Gornale,SWT Based composite method for fingerprint image enhancement,2006,10
Prof. Shivanand  Sharanappa Gornale,Rani Channamma University,N/A,10
Prof. Shivanand  Sharanappa Gornale,Performance analysis of Wavelets to Multiwavelets for Noisy image Compression,2004,9
Prof. Shivanand  Sharanappa Gornale,Medical Imaging in Clinical Applications: Algorithmic and Computer Based Approaches,2017,8
Prof. Shivanand  Sharanappa Gornale,Multi-resolution system for MRI (Magnetic Resonance Imaging) image compression: a heterogeneous wavelet filters bank approach,2007,8
Prof. Shivanand  Sharanappa Gornale,Identification of region of interest for assessment of knee osteoarthritis in radiographic images,2021,7
Prof. Shivanand  Sharanappa Gornale,Multimodal Biometrics Data Analysis for Gender Estimation Using Deep Learning,2020,7
Prof. Shivanand  Sharanappa Gornale,Fusion of Features and Synthesis Classifiers for Gender Classification using Fingerprints,2019,7
Prof. Shivanand  Sharanappa Gornale,Detection of osteoarthritis in knee radiographic images using artificial neural network,2019,7
Prof. Shivanand  Sharanappa Gornale,Study of different bio-metric based gender classification systems,2018,7
Prof. Shivanand  Sharanappa Gornale,Emerging Research in Electronics Computer Science and Technology,2014,7
Prof. Shivanand  Sharanappa Gornale,An enhanced bi-orthogonal wavelet filter for image compression,2011,7
Prof. Shivanand  Sharanappa Gornale,"Cognitive Informatics, Computer Modelling, and Cognitive Science: Volume 1: Theory, Case Studies, and Applications",2020,6
Prof. Shivanand  Sharanappa Gornale,Early Detection of Osteoarthritis based on Cartilage Thickness in Knee X-ray Images,2019,6
Prof. Shivanand  Sharanappa Gornale,Fingerprint Image De-noising through Decimated and Un-Decimated Wavelet Transforms (WT),2009,6
Prof. Shivanand  Sharanappa Gornale,An Approach-Effect of an Exponential Distribution on different medical images,2007,6
Prof. Shivanand  Sharanappa Gornale,"Uneven background extraction and segmentation of good, normal and bad quality fingerprint images",2006,6
Prof. Shivanand  Sharanappa Gornale,"A novel approach for segmentation of good, normal and bad quality fingerprint image",2006,6
Prof. Shivanand  Sharanappa Gornale,Noisy and Noiseless Fingerprint Image Compression Using Wavelet,2005,6
Prof. Shivanand  Sharanappa Gornale,Osteoarthritis detection in knee radiographic images using multiresolution wavelet filters,2021,5
Prof. Shivanand  Sharanappa Gornale,"Basavanna,“Development of Randomized Hybrid cryptosytem using Public and Private Keys”, Lecture notes in electrical engineering 248, Emerging Research in Electronics",2014,5
Prof. Shivanand  Sharanappa Gornale,Evaluation & selection of wavelet filters for de-noising medical images using Stationary wavelet Transform (SWT),2007,5
Prof. Shivanand  Sharanappa Gornale,Noisy and Noiseless Fingerprint Image Compression using Wavele,2005,5
Prof. Shivanand  Sharanappa Gornale,Fusion Of Gabor Wavelet And Local Binary Patterns (LBP) Features Sets For Gender Identification Using Palmprints,1934,5
Prof. Shivanand  Sharanappa Gornale,Handwritten Signature Biometric Data Analysis for Personality Prediction System Using Machine Learning Techniques,2021,4
Prof. Shivanand  Sharanappa Gornale,"Behavioral Biometric Data Analysis for Gender Classification Using Feature Fusion and Machine Learning. Frontiers in Robotics and AI, 8",2021,4
Prof. Shivanand  Sharanappa Gornale,Automatic traffic sign detection and classification of Indian traffic signage’s based on multi-feature fusion,2020,4
Prof. Shivanand  Sharanappa Gornale,Multimodal Biometrics Data based Gender Classification Using Machine Vision,2019,4
Prof. Shivanand  Sharanappa Gornale,Identification and Classification of Flowers Images using Colour models,2015,4
Prof. Shivanand  Sharanappa Gornale,Compression of noisy and noiseless images through run length encoding approach,2011,4
Prof. Shivanand  Sharanappa Gornale,Quality Measures of Image Data Compression in Frequency Domain,2006,4
Prof. Shivanand  Sharanappa Gornale,Palmprint biometric data analysis for gender classification using binarized statistical image feature set,2021,3
Prof. Shivanand  Sharanappa Gornale,"Recent Trends in Image Processing and Pattern Recognition: Third International Conference, RTIP2R 2020, Aurangabad, India, January 3–4, 2020, Revised Selected Papers, Part I",2021,3
Prof. Shivanand  Sharanappa Gornale,Binarized Statistical Image Feature Set for Palmprint based Gender Identication,2019,3
Prof. Shivanand  Sharanappa Gornale,Statistical Features Based Gender Identification Using SVM,2016,3
Prof. Shivanand  Sharanappa Gornale,Self Generative Passcode for Triple stegging using Discrete Wavelet Transform(DWT) and Elliptic Curve Cryptography (ECC),2015,3
Prof. Shivanand  Sharanappa Gornale,Discrete Wavelet Transform (DWT) Based Triple-Stegging with Elliptic Curve Cryptography (ECC),2015,3
Prof. Shivanand  Sharanappa Gornale,Skew Detection and Skew Correction in scanned Document Image using Principal Component Analysis,2015,3
Prof. Shivanand  Sharanappa Gornale,Noisy and Noiseless Fingerprint Image Compression Using Wavelet,2005,3
Prof. Shivanand  Sharanappa Gornale,Shivanand. S. Gornale “Performance Analysis of Edge Detection Methods for Medical Images”,N/A,3
Prof. Shivanand  Sharanappa Gornale,A new robust approach for altered handwritten text detection,2023,2
Prof. Shivanand  Sharanappa Gornale,Document Image Forgery Detection Using RGB Color Channel,2022,2
Prof. Shivanand  Sharanappa Gornale,X-ray Image Dataset for the Assessment of Osteoarthritis,2020,2
Prof. Shivanand  Sharanappa Gornale,"Automatic detection and classification of knee osteoarthritis using Hu’s invariant moments. Front. Robot. AI 7, 591827 (2020)",2020,2
Prof. Shivanand  Sharanappa Gornale,PP Digital Knee X-ray Images,2020,2
Prof. Shivanand  Sharanappa Gornale,"Cognitive informatics, computer modeling and cognitive science assessment of knee osteoarthritis in radiographic images: a machine learning approach",2020,2
Prof. Shivanand  Sharanappa Gornale,"Recent Trends in Image Processing and Pattern Recognition: First International Conference, RTIP2R 2016, Bidar, India, December 16–17, 2016, Revised Selected Papers",2017,2
Prof. Shivanand  Sharanappa Gornale,Recognition of isolated marathi words from side pose for multi-pose audio visual speech recognition,2016,2
Prof. Shivanand  Sharanappa Gornale,Fingerprint Based Gender Classification Using Minutiae Extraction,2015,2
Prof. Shivanand  Sharanappa Gornale,An Efficient De-noising Technique for Fingerprint Image Using Wavelet Transformation,2013,2
Prof. Shivanand  Sharanappa Gornale,Development of Randomized Hybrid Crypto system,2012,2
Prof. Shivanand  Sharanappa Gornale,Application of Multi-resolution Technique for SAR Image Compression,2009,2
Prof. Shivanand  Sharanappa Gornale,Multi-resolution Analysis (MRA) filtering approach for reduction of Multiplicative speckle noise of Synthetic Aperture Radar (SAR) Image,2008,2
Prof. Shivanand  Sharanappa Gornale,Multi-Resolution system for Audio Data Compression: A wavelet Approach,2007,2
Prof. Shivanand  Sharanappa Gornale,Speckle Noise Reduction of Synthetic Aperture Radar (SAR) Image Using Multi-Resolution Technique,2007,2
Prof. Shivanand  Sharanappa Gornale,MRI Image Compression Through Homogenous Wavelet Filters Banks: A Multiwavelet Approach,2007,2
Prof. Shivanand  Sharanappa Gornale,Synthetic Aperture Radar (SAR) Image Compression through Wavelet and Wavelet Packet,2006,2
Prof. Shivanand  Sharanappa Gornale,"Quality Measures of Image Data Compression in Frequency Domain”, Proceedings of International Conference on Sysmetics, Cybernetics, Informatics ICSCI-2006-Hyderabad-India",2006,2
Prof. Shivanand  Sharanappa Gornale,Noisy and Noiseless fingerprint Image Compression using Wavelet Packet,2005,2
Prof. Shivanand  Sharanappa Gornale,Noisy and Noiseless Image Compression through Wavelet Packet,2005,2
Prof. Shivanand  Sharanappa Gornale,"C., V.(2016). Fingerprint Based Gender Identification Using Discrete Wavelet Transform and Gabor Filters",N/A,2
Prof. Shivanand  Sharanappa Gornale,Assessment of Osteoarthritis in Radiographic Images: A Machine Learning Approach,N/A,2
Prof. Shivanand  Sharanappa Gornale,Deblurring of Blurred Image: for Medical Image Processing Applications,N/A,2
Prof. Shivanand  Sharanappa Gornale,Deblurring of Medical Image for Medical Daignosis,N/A,2
Prof. Shivanand  Sharanappa Gornale,Deblurring of Medical Image for Medical Daignosis,N/A,2
Prof. Shivanand  Sharanappa Gornale,Multi-resolution Analysis (MRA) SYSTEM FOR De-noising of Synthetic Aperture Radar (SAR) Image,N/A,2
Prof. Shivanand  Sharanappa Gornale,Comparative analysis of Multiresolution Analysis (MRA) techniques for Multiplicative speckle noise reduction of Synthetic Aperture Radar (SAR) Image,N/A,2
Prof. Shivanand  Sharanappa Gornale,"Medical Imaging in Clinical Applications Algorithmic and Computer Based. pdf, no",2021,1
Prof. Shivanand  Sharanappa Gornale,QR code based randomized hybrid video encryption,2017,1
Prof. Shivanand  Sharanappa Gornale,TUMOR CELL IDENTIFICATION IN MEDICAL IMAGES USING IMAGE PROCESSING TECHNIQUES,2016,1
Prof. Shivanand  Sharanappa Gornale,Randomized passcode generation for Scan based hybrid symmetric cryptosystem,2016,1
Prof. Shivanand  Sharanappa Gornale,Development of Randomized Hybrid Cryptosystem Using Public and Private Keys,2014,1
Prof. Shivanand  Sharanappa Gornale,AUTOMATIC NON-HORIZONTAL SCENE TEXT RECOGNITION FROM A DOCUMENT IMAGE,2011,1
Prof. Shivanand  Sharanappa Gornale,Lossless Image Data Compression through LU Decomposition,2010,1
Prof. Shivanand  Sharanappa Gornale,Emerging Trends in Information Technology,2007,1
Prof. Shivanand  Sharanappa Gornale,Altered Handwritten Text Detection in Document Images Using Deep Learning,2024,0
Prof. Shivanand  Sharanappa Gornale,The Role of the National Assessment and Accreditation Council in Ensuring Quality Education in the Indian Education System: An Analysis of Its Accreditation Standards and …,2023,0
Prof. Shivanand  Sharanappa Gornale,A New Lightweight Attention-Based Model for Emotion Recognition on Distorted Social Media Face Images,2023,0
Prof. Shivanand  Sharanappa Gornale,Automated Nutrient Level Determination Using Machine Learning,2023,0
Prof. Shivanand  Sharanappa Gornale,Gender Classification from Behavioural Biometric Data using Convolutional Neural Network,2023,0
Prof. Shivanand  Sharanappa Gornale,A Machine Learning Based Approach for Image Quality Assessment of Forged Document Images,2023,0
Prof. Shivanand  Sharanappa Gornale,Check for updates A Numeral Script Identification from a Multi-lingual Printed Document Image,2023,0
Prof. Shivanand  Sharanappa Gornale,Natural Language Algorithm for Iterative Sub-Word Generation and Dictionary Acquisation,2023,0
Prof. Shivanand  Sharanappa Gornale,Offline Handwritten Signature Analysis for Age Classification using Deep Features,2023,0
Prof. Shivanand  Sharanappa Gornale,A Systematic Review of Human Biofield Image analysis using Image Processing  Techniques,2023,0
Prof. Shivanand  Sharanappa Gornale,Offline Handwritten Signature Database based on Gender Annotation,2022,0
Prof. Shivanand  Sharanappa Gornale,Extraction of Key Frame from Random Videos Based On Discrete Cosine Transformation,2021,0
Prof. Shivanand  Sharanappa Gornale,A Comprehensive Digital Knee  X-ray Image Dataset for the  Assessment of Osteoarthritis,2020,0
Prof. Shivanand  Sharanappa Gornale,"“Fundamentals of Randomized Hybrid Cryptosystem-DESIGN, DEVELOP, DEPLOY”,",2020,0
Prof. Shivanand  Sharanappa Gornale,Digital Knee X-ray Images-Dataset,2020,0
Prof. Shivanand  Sharanappa Gornale,Osteoarthritis Detection in Knee Radiographic Images using Multi resolution Wavelet Filters,2020,0
Prof. Shivanand  Sharanappa Gornale,Content Based Video Retrieval for Indian Traffic Signage’s,2019,0
Prof. Shivanand  Sharanappa Gornale,Fusion of Gabor Wavelet and Local Binary Patterns (LBP) Features Sets for Gender Identification using Palmprints,2018,0
Prof. Shivanand  Sharanappa Gornale,Comparative Analysis of Classifiers for Gender Identification Using Fingerprints,2018,0
Prof. Shivanand  Sharanappa Gornale,Multiresolution Analysis for Image Compression,2016,0
Prof. Shivanand  Sharanappa Gornale,Year of Publication: 2016,2016,0
Prof. Shivanand  Sharanappa Gornale,Web Programming for Beginners,2016,0
Prof. Shivanand  Sharanappa Gornale,Recognition of Isolated Marathi words from Side Pose for multi-pose Audio Visual Speech Recognition,2016,0
Prof. Shivanand  Sharanappa Gornale,"Emerging Research in Electronics, Computer Science and Technology",2016,0
Prof. Shivanand  Sharanappa Gornale,Randomized Passcode Generation For Triple-Stegging Using DWT And ECC,2015,0
Prof. Shivanand  Sharanappa Gornale,Development of Image De noising Technique using Wavelet Transform for Satellite Images,2015,0
Prof. Shivanand  Sharanappa Gornale,Identification and Classification of flower images using color models,2015,0
Prof. Shivanand  Sharanappa Gornale,Image detection in digital documents by using digital image processing approach,2014,0
