Author Name,Title,Year,Citations
Colin Banigan,Scene transitions and teleportation in virtual reality and the implications for spatial awareness and sickness,2018,148
Colin Banigan,Wearables for learning: examining the smartwatch as a tool for situated science reflection,2018,37
Colin Banigan,"Becoming makers: Examining"" making"" literacy in the elementary school science classroom",2017,25
Tiago Gonçalves,VisuaLeague: Player performance analysis using spatial-temporal data,2019,27
Tiago Gonçalves,Cartographic visualization of human trajectory data: overview and analysis,2015,23
Tiago Gonçalves,HaloDot: Visualization of the Relevance of Off-Screen Objects,2011,22
Tiago Gonçalves,Evaluation of HaloDot: visualization of relevance of off-screen objects with over cluttering prevention on mobile devices,2011,19
Tiago Gonçalves,Analysing Player Performance with Animated Maps,2018,17
Tiago Gonçalves,Why not both? - Combining 2D maps and 3D space-time cubes for human trajectory data visualization,2016,17
Tiago Gonçalves,Visualizing Human Trajectories: Comparing Space-Time Cubes and Static Maps,N/A,17
Tiago Gonçalves,Improving spatial awareness for human trajectory visualization in space-time cubes,2015,10
Tiago Gonçalves,Visual analysis of mobility data,2013,10
Tiago Gonçalves,ST-TrajVis: Interacting with Trajectory Data,2013,10
Tiago Gonçalves,Rubi: An Open Source Android Platform for Mobile Augmented Reality Applications,2011,10
Tiago Gonçalves,Comparison of Off-screen Visualization Techniques with Representation of Relevance on Mobile Devices,2013,7
Tiago Gonçalves,Overview “vs” Detail on mobile devices: a struggle for screen space,2012,6
Tiago Gonçalves,Visualization Techniques of Trajectory Data: Challenges and Limitations,2014,5
Tiago Gonçalves,Combining and assessing 2D maps and space-time cubes for trajectory data,2015,3
Tiago Gonçalves,Animated maps for analysis of personal performance in games,2017,2
Tiago Gonçalves,Trajectory Data Visualization on Mobile Devices with Animated Maps,2016,2
Tiago Gonçalves,Visualização da relevância da informação geográfica em aplicações móveis,2012,2
Tiago Gonçalves,Map-Based Interaction With Trajectory Data,2017,0
Pedro B. Pascoal,A comparison of methods for sketch-based 3D shape retrieval,2014,154
Pedro B. Pascoal,SHREC'13 Track: Retrieval of Objects Captured with Low-Cost Depth-Sensing Cameras.,2013,13
Pedro B. Pascoal,SHREC’15 Track: Retrieval of Objects Captured with Kinect One Camera,2015,12
